Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
FTSE 250,INDEXFTSE:MCX,25/09/2018 16:35:30,20461.06,20488.07,20559.62,20454.07,0,21371.54,19091.06
FTSE All-Share Index,INDEXFTSE:ASX,25/09/2018 16:45:43,4131.85,4110.68,4137.34,4109.82,0,4336.77,3799.4
FTSE SmallCap Index,INDEXFTSE:SMX,25/09/2018 16:45:43,5827.16,5815.59,5836.15,5815.59,0,6056.28,5551.56
VIX,INDEXCBOE:VIX,25/09/2018 15:14:50,12.42,12.28,12.6,11.8,0,50.3,8.56
CBOE Energy Sector ETF Volatility Index,INDEXCBOE:VXXLE,25/09/2018 14:59:45,16.64,16.19,16.92,16.19,0,37.62,10.54
CBOE NASDAQ Volatil Idx,INDEXCBOE:VXN,25/09/2018 15:14:51,17.07,17.39,17.88,17.07,0,38.18,11.67
Cboe Gold ETF Volatility Index,INDEXCBOE:GVZ,25/09/2018 15:14:51,10.83,10.96,11.04,10.7,0,40.16,7.29
CBOE Silver ETF Volatility Index,INDEXCBOE:VXSLV,25/09/2018 14:59:45,20.65,20.11,20.72,20.11,0,21.96,15.66
CBOE Gold Miners ETF Volatility Index,INDEXCBOE:VXGDX,25/09/2018 14:59:45,26.6,27.11,28.15,26.42,0,58.87,10.06
CBOE/NYMEX WTI Volatility Index,INDEXCBOE:OIV,25/09/2018 13:29:49,26.68,27.14,27.3,26.68,0,32.46,17.36
CBOE Crude Oil Volatility Index,INDEXCBOE:OVX,25/09/2018 15:14:51,26.83,26.72,27.32,26.18,0,80.38,17.24
Cboe/CME FX British Pound Volatility Index,INDEXCBOE:BPVIX,25/09/2018 15:14:49,10.21,10.18,10.22,10.04,0,14.47,3.59
Cboe SKEW Index,INDEXCBOE:SKEW,25/09/2018 15:59:43,137.68,137.68,137.68,137.68,0,159.03,117.99
