Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
AMUNDI INDEX MSCI JAPAN DR,LON:CJ1G,25/09/2018 16:30:00,16792,,,,0,17626,15512
AMUNDI INDEX MSCI JAPAN DR,LON:CJ1U,25/09/2018 16:30:00,217.65,,,,0,244.54,208.88
AMUNDI INDEX MSCI EMU DR,LON:CMU,25/09/2018 16:30:00,18174,18174,18174,18174,283,18548,16640
AMUNDI MSCI NORDIC,LON:CN1,25/09/2018 16:30:00,32735,,,,0,33630.25,29885
AMUNDI INDEX MSCI PACIFIC EX JAPAN DR,LON:CP9G,25/09/2018 16:30:00,43995,,,,0,46080,41332.5
AMUNDI INDEX MSCI PACIFIC EX JAPAN DR,LON:CP9U,25/09/2018 16:30:00,568.57,,,,0,635.17,567.27
AMUNDI MSCI SWITZERLAND,LON:CSWG,25/09/2018 16:30:00,23485,,,,0,23770,20675
AMUNDI MSCI SWITZERLAND,LON:CSWU,25/09/2018 16:30:00,310.7,,,,0,329.04,282.4
AMUNDI MSCI USA,LON:CU2G,25/09/2018 16:30:00,26610,,,,0,27237.5,21965
AMUNDI MSCI USA,LON:CU2U,25/09/2018 16:30:00,347.75,,,,0,351.45,296.37
AMUNDI MSCI WORLD,LON:CW8G,25/09/2018 16:30:00,23710,,,,0,23710,20558
AMUNDI MSCI WORLD,LON:CW8U,25/09/2018 16:30:00,310.53,,,,0,319.8,281.74
AMUNDI MSCI WORLD ENERGY,LON:CWEG,25/09/2018 16:30:00,26615,,,,0,27232.5,21715
AMUNDI MSCI WORLD ENERGY,LON:CWEU,25/09/2018 16:30:00,348.4,,,,0,362.9,302.18
AMUNDI MSCI WORLD FINANCIALS,LON:CWFG,25/09/2018 16:30:00,14346,,,,0,14816,13197
AMUNDI MSCI WORLD FINANCIALS,LON:CWFU,25/09/2018 16:30:00,182.5,,,,0,207.05,179.18
AMUNDI FTSE EPRA EUROPE REAL ESTATE,LON:EPRE,25/09/2018 16:30:00,33965,,,,0,33965,29205
AMUNDI FTSE 100 UCITS ETF - GBP,LON:FT1K,25/09/2018 16:30:00,64980,,,,0,64980,57575
AMUNDI NIK400 DH GBP,LON:JPHG,25/09/2018 16:30:00,15776,,,,0,17621,15253
AMUNDI NIK400 DH USD,LON:JPHU,25/09/2018 16:30:00,174.08,174.08,174.08,174.08,20,178.93,154
AMUNDI JPX-NIKKEI 400,LON:JPNY,25/09/2018 16:30:00,11668,,,,0,11845,10416.5
AMUNDI S&P GLOBAL LUXURY,LON:LUXG,25/09/2018 16:30:00,11036,,,,0,11135,9082
AMUNDI S&P GLOBAL LUXURY,LON:LUXU,25/09/2018 16:30:00,143.32,,,,0,148.57,122.03
AMUNDI MSCI EUROPE MIN VOL FACTOR,LON:MIVO,25/09/2018 16:30:00,8624,8624,8624,8624,64,8727,7748
AMUNDI RUSSELL 2000,LON:RS2G,25/09/2018 16:30:00,17805.46,,,,0,18859,14662.5
AMUNDI RUSSELL 2000,LON:RS2U,25/09/2018 16:30:00,240.2,,,,0,242.95,200.1
AMUNDI INDEX GLOBAL MULTI SMART BETA,LON:SMRG,25/09/2018 16:30:00,35549.07,,,,0,35549.07,30921.5
AMUNDI INDEX GLOBAL MULTI SMART BETA,LON:SMRU,25/09/2018 16:30:00,457.25,,,,0,473.97,423.27
AMUNDI JAPAN TOPIX DH GBP,LON:TPHG,25/09/2018 16:30:00,6392,,,,0,6716,5824.5
AMUNDI JAPAN TOPIX DH USD,LON:TPHU,25/09/2018 16:30:00,64.9,,,,0,69.99,42.34
AMUNDI JAPAN TOPIX,LON:TPXG,25/09/2018 16:30:00,7037,,,,0,7154,6299.5
AMUNDI JAPAN TOPIX,LON:TPXU,25/09/2018 16:30:00,87.85,,,,0,99.34,84.96
BMO BARCLAYS 1-3 GCB GBP UCITS ETF,LON:ZC1G,25/09/2018 16:30:00,98.41,,,,0,100.49,97.95
BMO BARCLAYS 3-7 GCB GBP UCITS ETF,LON:ZC3G,25/09/2018 16:30:00,99.71,,,,0,103.53,99.13
BMO BARCLAYS 7-10 GCB GBP UCITS ETF,LON:ZC7G,25/09/2018 16:30:00,99.7,,,,0,105.59,98.66
BMO MSCI EMERGING MARKETS UCITS ETF,LON:ZEMI,25/09/2018 16:30:00,27.05,,,,0,32.82,21.94
BMO BARCLAYS GHYB GBP UCITS ETF,LON:ZHYG,25/09/2018 16:30:00,101.86,101.85,101.88,101.85,290,106.01,98.92
BMO MSCI EUR EX-UK IN GBP UCITS ETF,LON:ZIEG,25/09/2018 16:30:00,26.62,,,,0,28.52,25.39
BMO MSCI EM IN LED USD UCITS ETF,LON:ZIEM,25/09/2018 16:30:00,0,,,,0,23.2,20.48
BMO EU EX UK INCOME LEADERS UCITS ETF,LON:ZIEU,25/09/2018 16:30:00,0,,,,0,26.97,24.35
BMO MSCI EUR EX-UK IN UCITS ETF,LON:ZILE,25/09/2018 16:30:00,0,,,,0,24.59,21.28
BMO MSCI UK IN LED UCITS ETF,LON:ZILK,25/09/2018 16:30:00,26.6,26.6,26.6,26.6,1,28.58,24.85
BMO MSCI USA IN LED UCITS ETF,LON:ZILS,25/09/2018 16:30:00,24.18,,,,0,24.54,21.99
BMO MSCI USA IN LED GBP UCITS ETF,LON:ZISG,25/09/2018 16:30:00,33.91,,,,0,33.91,29.71
BMO USA INCOME LEADERS UCITS ETF,LON:ZIUS,25/09/2018 16:30:00,0,,,,0,32.28,30.74
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEE,25/09/2018 16:30:00,23.68,,,,0,26.2,23.03
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEU,25/09/2018 16:30:00,21.84,,,,0,23.4,21.1
BMO ENHANCED INCOME UK EQUITY UCITS ETF,LON:ZWUK,25/09/2018 16:30:00,25.06,,,,0,26.18,23.74
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUS,25/09/2018 16:30:00,21.86,,,,0,22.01,17.99
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUU,25/09/2018 16:30:00,27.67,,,,0,27.67,20.01
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCME,25/09/2018 16:30:00,8.61,,,,0,9.1,8.48
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMG,25/09/2018 16:30:00,10.5,,,,0,11.07,10.26
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMR,25/09/2018 16:30:00,101.4,,,,0,103.76,100.66
ETFS G10 VS USD MULTI STRAT FX BASKET,LON:ENFX,25/09/2018 16:30:00,9.98,,,,0,9.98,9.61
ETFS BEAR USD VS COMDTY CCY BASKET SEC,LON:LCOM,25/09/2018 16:30:00,7.98,,,,0,8.41,7.8
ETFS BULL USD VS COMDTY CCY BASKET SEC,LON:SCOM,25/09/2018 16:30:00,11.7,,,,0,11.88,10.8
EM QUALITY INCOME UCITS USD ACC,LON:FEMI,25/09/2018 16:30:00,4.62,,,,0,5.63,4.62
EM QUALITY INCOME UCITS GBP ACC,LON:FEMQ,25/09/2018 16:30:00,3.64,3.64,3.64,3.64,1,4.06,3.5
EUROPE QUALITY INCOME UCITS GBP ACC,LON:FEQD,25/09/2018 16:30:00,4.46,4.46,4.46,4.46,1,4.57,4.18
EUROPE QUALITY INCOME UCITS GBP ACC HED,LON:FEQP,25/09/2018 16:30:00,5.05,,,,0,5.16,4.74
GLOBAL QUALITY INCOME UCITS ETF GBP INC,LON:FGQD,25/09/2018 16:30:00,451.2,451.2,451.2,451.2,28,456.4,389.95
GLOBAL QUALITY INCOME UCITS ETF USD INC,LON:FGQI,25/09/2018 16:35:09,5.93,5.93,5.93,5.93,6561,6.08,5.38
GLOBAL QUALITY INCOME UCITS GBPACC HED,LON:FGQP,25/09/2018 16:30:00,5.4,5.4,5.4,5.4,5,5.4,4.86
US QUALITY INCOME UCITS ETF GBP ACC,LON:FUQA,25/09/2018 16:30:00,482.4,482.4,482.4,482.4,10,486.85,394.85
US QUALITY INCOME UCITS ETF USD ACC,LON:FUSA,25/09/2018 16:30:00,6.32,6.32,6.32,6.32,129601,6.37,5.33
US QUALITY INCOME UCITS ETF USD INC,LON:FUSD,25/09/2018 16:35:05,6.16,6.16,6.16,6.16,6300,6.19,5.29
US QUALITY INCOME UCITS ETF GBP INC,LON:FUSI,25/09/2018 16:30:00,467.1,,,,0,472.75,388.8
US QUALITY INCOME UCITS GBPACC HED,LON:FUSP,25/09/2018 16:30:00,5.64,,,,0,5.64,5.03
FINEX RUSSIAN CORPORATE BONDS USD,LON:FXRU,25/09/2018 16:30:00,107.93,,,,0,115,105.53
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:BLOK,25/09/2018 16:30:00,1659,1659,1659,1659,125,1678,1419.6
FT DOW JONES INTERNET UCITS ETF,LON:FDN,25/09/2018 16:30:00,1488,1488,1488,1488,5599,1578.4,1440
FT DOW JONES INTERNET UCITS ETF,LON:FDNU,25/09/2018 16:30:00,19.68,19.58,19.69,19.58,6758,20.41,18.97
FT EMERGING MARKETS ALPHADEX UCITS ETF,LON:FEM,25/09/2018 16:30:00,2237,2237,2237,2237,373,2490.75,2155
FIRST TRUST EM ALPHADEX UCITS ETF,LON:FEMU,25/09/2018 16:30:00,29.47,29.03,29.47,29.03,11467,35.17,27.19
FIRST TRUST EUROZONE ALPHADEX UCITSETF B,LON:FEUD,25/09/2018 16:30:00,3125,3127,3127,3125,1355,3134.5,3029.5
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FEUZ,25/09/2018 16:30:00,2935.5,2935.5,2935.5,2935.5,24,3013,2710.5
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEX,25/09/2018 16:30:00,3674,,,,0,37.59,30.62
FIRSTTRUST US LGCAPCORE ALPHADEX UCITS,LON:FEXD,25/09/2018 16:30:00,3526,3537,3540.4,3517,987,3600,2969.5
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEXU,25/09/2018 16:30:00,48.53,48.52,48.53,48.52,2786,48.77,41.41
FIRST TRUST GLOBAL EQUITY INC UCITS ETF,LON:FGBL,25/09/2018 16:30:00,4024,,,,0,4034.5,3608.5
FIRSTTRUST JAPAN ALPHADEX UCITS,LON:FJP,25/09/2018 16:30:00,1925.5,,,,0,2044,1757.25
FIRST TRUST JAPAN ALPHADEX UCITS ETF,LON:FJPU,25/09/2018 16:30:00,25.07,,,,0,26.51,18
FT UNITED KINGDOM ALPHADEX UCITS ETF,LON:FKU,25/09/2018 16:30:00,2383,2383,2383,2383,1050,2573.5,2177
FIRSTTRUST UK ALPHADEX UCITS ETF CLASS B,LON:FKUD,25/09/2018 16:30:00,2152,,,,0,2305.25,1958.45
FIRSTTRUST US IPO INDEX UCITS,LON:FPX,25/09/2018 16:30:00,2090,2084,2090,2083,717,2170,1717
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FTEU,25/09/2018 16:30:00,38.57,38.69,38.69,38.57,5110,42.13,36.08
FIRSTTRUSTFACTORFX UCITS CLASSA,LON:FTFX,25/09/2018 16:30:00,19.75,,,,0,20.5,19.45
FIRSTTRUSTFACTORFX UCITS CLASSB,LON:FXGB,25/09/2018 16:30:00,1589,,,,0,1639.5,1579.5
FIRSTTRUSTUSSMALLCAPCOREALPHADEXUCITS,LON:FYX,25/09/2018 16:30:00,23.67,,,,0,26.51,21.45
FIRSTTRUST GLOBALEQUITY INCOME UCITS ETF,LON:GINC,25/09/2018 16:30:00,3644,,,,0,3749,3423.5
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:LEGR,25/09/2018 16:30:00,21.81,21.82,21.82,21.81,2353,21.82,20.03
FIRST TRUST US EQUITY INCOME UCITS ETF,LON:UINC,25/09/2018 16:30:00,1924,1937.59,1937.59,1921.5,2917,2002,1631.5
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FLES,25/09/2018 16:30:00,25.08,,,,0,25.05,24.98
FRK LIB USD IG CORP BOND UCITS ETF,LON:FLUC,25/09/2018 16:30:00,0,,,,0,25.09,25
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FLXD,25/09/2018 16:30:00,22.2,,,,0,23.11,20.5
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FLXE,25/09/2018 16:30:00,18.23,,,,0,19.84,18.1
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FLXG,25/09/2018 16:30:00,20.32,,,,0,21.52,18.64
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FLXU,25/09/2018 16:30:00,23.51,,,,0,23.84,19.1
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FLXX,25/09/2018 16:30:00,18.82,,,,0,19.45,18.68
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FREM,25/09/2018 16:30:00,24.39,24.39,24.39,24.39,999,25.28,23.49
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FRGD,25/09/2018 16:30:00,26.82,,,,0,27.61,24.35
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FRGE,25/09/2018 16:30:00,0,,,,0,28.83,25.39
FRK LIB USD IG CORP BOND UCITS ETF,LON:FRUC,25/09/2018 16:30:00,0,,,,0,19.15,19.02
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FRUE,25/09/2018 16:30:00,30.76,,,,0,30.92,25.77
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FRXD,25/09/2018 16:30:00,24.91,,,,0,25.74,23.38
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FRXE,25/09/2018 16:30:00,0,,,,0,22.16,22.07
FTSE CHINA ONSHORE BANK BOND 1-10 YR EUR,LON:RMB1,25/09/2018 16:30:00,14.85,,,,0,14.85,13.41
FTSE CHINA ONSHORE BANK BOND 1-10 YR USD,LON:RMB2,25/09/2018 16:30:00,16.43,,,,0,17.39,16.2
SCI BETA HFE EUROPE EQUITY 6F EW,LON:EHEF,25/09/2018 16:30:00,103.26,,,,0,105.26,95.67
SCIBETA HFE EM EQUITY 6F EW,LON:EMHF,25/09/2018 16:30:00,95.88,,,,0,104.39,94.66
MS GLOBAL EQUITY FACTORS UCITS ETF USD,LON:GEF,25/09/2018 16:30:00,136.27,,,,0,141.2,125.43
SCIBETA HFE JAPAN EQUITY 6F,LON:JHEF,25/09/2018 16:30:00,97.9,,,,0,105.2,95.91
SCIBETA HFE PACIFIC EX-JAP EQUITY,LON:PHEF,25/09/2018 16:30:00,95.36,,,,0,104.51,95.36
MS US EQUITY FACTORS UCITS ETF,LON:USEF,25/09/2018 16:30:00,136.62,136.62,136.62,136.62,305,137.32,118.59
SCIBETA HFE US EQUITY 6F EW,LON:USHF,25/09/2018 16:30:00,110.03,,,,0,111.17,94.41
GF INTERNATIONAL-FTSE CHINA A UCITS ETF,LON:PRCE,25/09/2018 16:30:00,51.31,,,,0,70.69,50.37
HSBC EURO STOXX 50 UCITS ETF,LON:H50E,25/09/2018 16:30:00,3167,,,,0,3412,2963
HSBC MSCI BRAZIL UCITS ETF $,LON:HBRL,25/09/2018 16:30:00,1208.5,1221,1221,1208.5,818,1674.5,1163
HSBC MSCI CANADA UCITS ETF $,LON:HCAD,25/09/2018 16:30:00,17.32,,,,0,18.47,16.31
HSBC MSCI CANADA UCITS ETF,LON:HCAN,25/09/2018 16:30:00,1318.5,,,,0,1519,1154.5
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS £,LON:HEWA,25/09/2018 16:30:00,13.07,,,,0,15.92,12.4
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS $,LON:HEWD,25/09/2018 16:30:00,17.18,,,,0,19.95,16.66
HSBC MSCI INDONESIA UCITS ETF $,LON:HIDD,25/09/2018 16:30:00,72.11,72.11,72.11,72.11,9,97.52,69.65
HSBC MSCI INDONESIA UCITS ETF,LON:HIDR,25/09/2018 16:30:00,5541,5539,5541,5539,170,6944,5424
HSBC MSCI KOREA UCITS ETF $,LON:HKOD,25/09/2018 16:30:00,49.21,,,,0,59.12,47.68
HSBC MSCI KOREA UCITS ETF,LON:HKOR,25/09/2018 16:30:00,3844,3844,3844,3844,26,4278.55,3700
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF $,LON:HMAD,25/09/2018 16:30:00,45.5,45.45,45.55,45.45,2650,52.85,43.26
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF £,LON:HMAF,25/09/2018 16:30:00,34.42,34.42,34.42,34.42,400,37.99,33.17
HSBC MSCI BRAZIL UCITS ETF,LON:HMBR,25/09/2018 16:30:00,16,16,16.07,15.96,6262,21.77,15.49
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCA,25/09/2018 16:30:00,0,,,,0,8.91,6.15
HSBC MSCI CHINA UCITS ETF,LON:HMCD,25/09/2018 16:30:00,7.96,7.95,7.96,7.95,3550,10.2,7.53
HSBC MSCI CHINA UCITS ETF $,LON:HMCH,25/09/2018 16:30:00,608,608.75,608.75,608,835,721.13,571
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCT,25/09/2018 16:30:00,0,,,,0,6.78,6.77
HSBC FTSE 250 UCITS ETF,LON:HMCX,25/09/2018 16:30:00,1961.4,1971.4,1971.4,1961.4,814,2017.5,1837.4
HSBC MSCI MEXICO CAPPED UCITS ETF $,LON:HMED,25/09/2018 16:30:00,38.54,,,,0,41.38,32.58
HSBC MSCI EMERGING MARKETS UCITS ETF,LON:HMEF,25/09/2018 16:30:00,807.75,807.25,807.75,803.75,14576,910.75,776.5
HSBC MSCI EMERGING MARKETS UCITS ETF $,LON:HMEM,25/09/2018 16:30:00,10.62,10.62,10.62,10.62,330,12.89,10.22
HSBC MSCI EUROPE UCITS ETF,LON:HMEU,25/09/2018 16:30:00,1174,1174.6,1174.6,1174,5279,1218.2,1084.5
HSBC MSCI MEXICO CAPPED UCITS ETF,LON:HMEX,25/09/2018 16:30:00,2863,2863,2863,2863,114,3108,2438
HSBC MSCI EM FAR EAST UCITS ETF $,LON:HMFD,25/09/2018 16:30:00,44.86,,,,0,55.16,44.08
HSBC MSCI EM FAR EAST UCITS ETF,LON:HMFE,25/09/2018 16:30:00,3560,,,,0,3911.5,3374
HSBC MSCI JAPAN UCITS ETF $,LON:HMJD,25/09/2018 16:30:00,34.87,34.7,34.87,34.7,5607,37.67,31.87
HSBC MSCI JAPAN UCITS ETF,LON:HMJP,25/09/2018 16:30:00,2644,2655,2655,2641,1220,2710,2361.5
HSBC MSCI EM LATIN AMERICA UCITS ETF,LON:HMLA,25/09/2018 16:30:00,1937.78,,,,0,22.94,17.98
HSBC MSCI EM LATIN AMERICA UCITS ETF $,LON:HMLD,25/09/2018 16:30:00,24.67,,,,0,32.29,23.81
HSBC MSCI USA UCITS ETF $,LON:HMUD,25/09/2018 16:30:00,27.98,,,,0,27.86,23.86
HSBC MSCI USA UCITS ETF,LON:HMUS,25/09/2018 16:30:00,2121,,,,0,2162,1748.5
HSBC MSCI WORLD UCITS ETF $,LON:HMWD,25/09/2018 16:30:00,21.94,21.91,22.06,21.91,2377,22.32,19.72
HSBC MSCI WORLD UCITS ETF,LON:HMWO,25/09/2018 16:30:00,1666.05,1667.68,1672,1666.05,2900,1694.22,1430
HSBC MSCI PACIFIC EX JAPAN UCITS ETF,LON:HMXD,25/09/2018 16:30:00,13.47,13.47,13.47,13.47,1500,15,13
HSBC MSCI PACIFIC EX JAPAN UCITS ETF $,LON:HMXJ,25/09/2018 16:30:00,1023,1023,1023,1023,3748,1085,958
HSBC MSCI MALAYSIA UCITS ETF $,LON:HMYD,25/09/2018 16:30:00,37.59,,,,0,42.38,35.79
HSBC MSCI MALAYSIA UCITS ETF,LON:HMYR,25/09/2018 16:30:00,2910,,,,0,3011,2688
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF $,LON:HPRD,25/09/2018 16:30:00,23.23,23.24,23.24,23.23,3484,23.84,21.69
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF,LON:HPRO,25/09/2018 16:30:00,1766,1774.5,1774.5,1766,1412,1853.5,1543.75
HSBC MSCI RUSSIA CAPPED UCITS ETF,LON:HRUB,25/09/2018 16:30:00,800.25,794,801,794,917,850.75,652.5
HSBC MSCI RUSSIA CAPPED UCITS ETF $,LON:HRUD,25/09/2018 16:30:00,10.56,10.51,10.56,10.51,2583,11.9,9.21
HSBC S&P 500 UCITS ETF $,LON:HSPD,25/09/2018 16:30:00,29.31,29.31,29.31,29.31,2325,29.31,24.96
HSBC S&P 500 UCITS ETF,LON:HSPX,25/09/2018 16:35:26,2230.91,2240.27,2240.27,2228.5,24964,2302.71,1830.34
HSBC MSCI TURKEY UCITS ETF $,LON:HTRD,25/09/2018 16:30:00,2.19,2.19,2.19,2.19,3100,4.44,1.74
HSBC MSCI TURKEY UCITS ETF,LON:HTRY,25/09/2018 16:30:00,162.8,167.5,167.5,162.8,24190,317.99,131.75
HSBC MSCI TAIWAN UCITS ETF $,LON:HTWD,25/09/2018 16:30:00,38.84,,,,0,41.86,36.32
HSBC MSCI TAIWAN UCITS ETF,LON:HTWN,25/09/2018 16:30:00,2918,,,,0,3018,2653.5
HSBC FTSE 100 UCITS ETF,LON:HUKX,25/09/2018 16:30:00,7500,7464.28,7519,7464.28,16422,7802,6855.52
HSBC MULTI FACTOR WORLDWIDE EQ UCITS £,LON:HWWA,25/09/2018 16:30:00,15.11,,,,0,15.26,13.42
HSBC MULTI FACTOR WORLDWIDE EQ UCITS $,LON:HWWD,25/09/2018 16:30:00,19.56,,,,0,20.79,18.38
HSBC MSCI SOUTH AFRICA UCITS ETF $,LON:HZAD,25/09/2018 16:30:00,47.28,,,,0,66.01,42.79
HSBC MSCI SOUTH AFRICA UCITS ETF,LON:HZAR,25/09/2018 16:30:00,3607,,,,0,4632,3357
ICBCCS WISDOMTREE S&P CH 500 B USD(CNY),LON:CHIC,25/09/2018 16:30:00,87.15,,,,0,102.1,83.43
ICBCCS WISDOMTREE S&P CH 500 ETF B USD,LON:CHIN,25/09/2018 16:30:00,11.44,,,,0,16.15,11.44
ICBCCS WISDOMTREE S&P CH 500 B USD(GBP),LON:CHIP,25/09/2018 16:30:00,998.25,,,,0,1140.25,940.13
INVESCO GLOBAL BUYBACK ACHIEVE UCITS ETF,LON:BUYB,25/09/2018 16:30:00,34.44,,,,0,37.35,32.86
INVESCO FTSE EM HDLV UCITS ETF,LON:EMHD,25/09/2018 16:30:00,30,,,,0,35.32,29.39
INVESCO EQQQ NASDAQ 100 UCITS ETF £ HDG,LON:EQGB,25/09/2018 16:30:00,15172,,,,0,15570,12304
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQQ,25/09/2018 16:30:00,14071,14090,14106,14046,4526,14106,106.41
