Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
AMUNDI J.P. MORGAN GLOBAL GOVIES DR,LON:GGOV,28/09/2018 16:30:00,4250,,,,0,4599.3,3973
AMUNDI INDEX MSCI WORLD DR,LON:MWRD,28/09/2018 16:30:00,5444,,,,0,5605,4696
AMUNDI INDEX MSCI NORTH AMERICA DR,LON:NRAM,28/09/2018 16:30:00,5704,,,,0,5805.5,4696.5
AMUNDI S&P 500,LON:500G,28/09/2018 16:30:00,3931,,,,0,4020.5,3239
AMUNDI S&P 500,LON:500U,28/09/2018 16:30:00,52.14,,,,100000,52.35,43.95
AMUNDI MSCI EM ASIA,LON:AASG,28/09/2018 16:30:00,2500,,,,0,2721,2391.5
AMUNDI MSCI EM ASIA,LON:AASU,28/09/2018 16:30:00,32.62,32.62,32.62,32.62,200000,38.49,31.3
AMUNDI MSCI EUROPE EX UK,LON:AEXK,28/09/2018 16:30:00,2509,,,,0,2585.5,2319.75
AMUNDI MSCI EM LATIN AMERICA,LON:ALAG,28/09/2018 16:30:00,1033.6,,,,0,1235,994.8
AMUNDI MSCI EM LATIN AMERICA,LON:ALAU,28/09/2018 16:30:00,13.77,,,,0,17.59,13.16
AMUNDI NASDAQ-100,LON:ANXG,28/09/2018 16:30:00,6427,6427,6427,6427,239,6538,4805.5
AMUNDI NASDAQ-100,LON:ANXU,28/09/2018 16:30:00,83.68,83.47,83.68,83.47,1024,84.27,64.65
AMUNDI MSCI EMERGING MARKETS,LON:AUEG,28/09/2018 16:30:00,351.3,349.35,351.3,349.35,45507,389.55,335.4
AMUNDI MSCI EMERGING MARKETS,LON:AUEM,28/09/2018 16:30:00,4.57,4.58,4.58,4.55,142565,9.59,4.35
AMUNDI MSCI BRAZIL UCITS ETF,LON:BRZ,28/09/2018 16:30:00,40.63,41.05,41.05,40.62,6364,55.78,37.34
AMUNDI S&P 500 BUYBACK,LON:BYBG,28/09/2018 16:30:00,13148,,,,0,13222,10692.5
AMUNDI S&P 500 BUYBACK,LON:BYBU,28/09/2018 16:30:00,168.64,,,,0,172.39,143.79
AMUNDI MSCI CHINA,LON:CC1G,28/09/2018 16:30:00,23115,,,,0,26984.5,22160
AMUNDI MSCI CHINA,LON:CC1U,28/09/2018 16:30:00,303.74,,,,0,381.89,284.2
AMUNDI MSCI EASTERN EUROPE EX RUSSIA,LON:CE9G,28/09/2018 16:30:00,26060,,,,0,29207.5,23830
AMUNDI MSCI EASTERN EUROPE EX RUSSIA,LON:CE9U,28/09/2018 16:30:00,335.05,,,,0,413.5,310.58
AMUNDI MSCI EUROPE,LON:CEUR,,,,,,,,
AMUNDI MSCI INDIA,LON:CI2G,28/09/2018 16:30:00,44410,,,,0,48390,40655.5
AMUNDI MSCI INDIA,LON:CI2U,28/09/2018 16:30:00,575.9,,,,0,656.8,557.1
AMUNDI INDEX MSCI JAPAN DR,LON:CJ1G,28/09/2018 16:30:00,16792,,,,0,17626,15578
AMUNDI INDEX MSCI JAPAN DR,LON:CJ1U,28/09/2018 16:30:00,217.65,,,,0,244.54,209.47
AMUNDI INDEX MSCI EMU DR,LON:CMU,28/09/2018 16:30:00,17876,17898,17898,17854,1669,18548,16640
AMUNDI MSCI NORDIC,LON:CN1,28/09/2018 16:30:00,32735,,,,0,33630.25,29885
AMUNDI INDEX MSCI PACIFIC EX JAPAN DR,LON:CP9G,28/09/2018 16:30:00,43995,,,,0,46080,41332.5
AMUNDI INDEX MSCI PACIFIC EX JAPAN DR,LON:CP9U,28/09/2018 16:30:00,568.57,,,,0,635.17,567.27
AMUNDI MSCI SWITZERLAND,LON:CSWG,28/09/2018 16:30:00,23485,,,,0,23770,20675
AMUNDI MSCI SWITZERLAND,LON:CSWU,28/09/2018 16:30:00,310.7,,,,0,329.04,282.4
AMUNDI MSCI USA,LON:CU2G,28/09/2018 16:30:00,26610,,,,0,27237.5,21965
AMUNDI MSCI USA,LON:CU2U,28/09/2018 16:30:00,347.75,,,,0,354.23,297.79
AMUNDI MSCI WORLD,LON:CW8G,28/09/2018 16:30:00,23710,,,,0,23710,20558
AMUNDI MSCI WORLD,LON:CW8U,28/09/2018 16:30:00,310.53,,,,0,319.8,282.87
AMUNDI MSCI WORLD ENERGY,LON:CWEG,28/09/2018 16:30:00,26615,,,,0,27232.5,21715
AMUNDI MSCI WORLD ENERGY,LON:CWEU,28/09/2018 16:30:00,348.4,,,,0,362.9,302.18
AMUNDI MSCI WORLD FINANCIALS,LON:CWFG,28/09/2018 16:30:00,14346,,,,0,14816,13197
AMUNDI MSCI WORLD FINANCIALS,LON:CWFU,28/09/2018 16:30:00,182.5,,,,0,207.05,179.57
AMUNDI FTSE EPRA EUROPE REAL ESTATE,LON:EPRE,28/09/2018 16:30:00,33965,,,,0,33965,29205
AMUNDI FTSE 100 UCITS ETF - GBP,LON:FT1K,28/09/2018 16:30:00,64980,,,,0,64980,57575
AMUNDI NIK400 DH GBP,LON:JPHG,28/09/2018 16:30:00,15776,,,,0,17621,15253
AMUNDI NIK400 DH USD,LON:JPHU,28/09/2018 16:30:00,173.96,,,,0,178.93,154.7
AMUNDI JPX-NIKKEI 400,LON:JPNY,28/09/2018 16:30:00,11848,11848,11848,11848,1619,11848,10455
AMUNDI S&P GLOBAL LUXURY,LON:LUXG,28/09/2018 16:30:00,11036,,,,0,11146,9092.5
AMUNDI S&P GLOBAL LUXURY,LON:LUXU,28/09/2018 16:30:00,143.32,,,,0,148.57,122.25
AMUNDI MSCI EUROPE MIN VOL FACTOR,LON:MIVO,28/09/2018 16:30:00,8623.84,,,,0,8727,7748
AMUNDI RUSSELL 2000,LON:RS2G,28/09/2018 16:30:00,17805.46,,,,0,18859,14662.5
AMUNDI RUSSELL 2000,LON:RS2U,28/09/2018 16:30:00,236.3,,,,0,242.95,202.42
AMUNDI INDEX GLOBAL MULTI SMART BETA,LON:SMRG,28/09/2018 16:30:00,35549.07,,,,0,35549.07,30921.5
AMUNDI INDEX GLOBAL MULTI SMART BETA,LON:SMRU,28/09/2018 16:30:00,457.25,,,,0,473.97,424.55
AMUNDI JAPAN TOPIX DH GBP,LON:TPHG,28/09/2018 16:30:00,6392,,,,0,6716,5824.5
AMUNDI JAPAN TOPIX DH USD,LON:TPHU,28/09/2018 16:30:00,68.46,,,,0,69.99,42.34
AMUNDI JAPAN TOPIX,LON:TPXG,28/09/2018 16:30:00,7037,,,,0,7154,6343
AMUNDI JAPAN TOPIX,LON:TPXU,28/09/2018 16:30:00,87.85,,,,0,99.34,85.3
BMO BARCLAYS 1-3 GCB GBP UCITS ETF,LON:ZC1G,28/09/2018 16:30:00,98.41,,,,0,100.21,97.87
BMO BARCLAYS 3-7 GCB GBP UCITS ETF,LON:ZC3G,28/09/2018 16:30:00,99.71,,,,0,103.42,99.13
BMO BARCLAYS 7-10 GCB GBP UCITS ETF,LON:ZC7G,28/09/2018 16:30:00,99.7,,,,0,105.59,98.66
BMO MSCI EMERGING MARKETS UCITS ETF,LON:ZEMI,28/09/2018 16:30:00,27.05,,,,0,32.82,21.94
BMO BARCLAYS GHYB GBP UCITS ETF,LON:ZHYG,28/09/2018 16:30:00,100.5,100.5,100.5,100.5,126,105.47,98.92
BMO MSCI EUR EX-UK IN GBP UCITS ETF,LON:ZIEG,28/09/2018 16:30:00,26.56,26.56,26.56,26.56,8,28.52,25.39
BMO MSCI EM IN LED USD UCITS ETF,LON:ZIEM,28/09/2018 16:30:00,0,,,,0,23.2,20.48
BMO EU EX UK INCOME LEADERS UCITS ETF,LON:ZIEU,28/09/2018 16:30:00,0,,,,0,26.97,24.35
BMO MSCI EUR EX-UK IN UCITS ETF,LON:ZILE,28/09/2018 16:30:00,0,,,,0,24.59,21.28
BMO MSCI UK IN LED UCITS ETF,LON:ZILK,28/09/2018 16:30:00,26.31,26.31,26.31,26.31,35,28.58,24.85
BMO MSCI USA IN LED UCITS ETF,LON:ZILS,28/09/2018 16:30:00,24.18,,,,0,24.54,21.99
BMO MSCI USA IN LED GBP UCITS ETF,LON:ZISG,28/09/2018 16:30:00,33.91,,,,0,33.91,29.71
BMO USA INCOME LEADERS UCITS ETF,LON:ZIUS,28/09/2018 16:30:00,0,,,,0,32.28,30.74
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEE,28/09/2018 16:30:00,23.68,,,,0,26.2,23.03
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEU,28/09/2018 16:30:00,21.87,,,,0,23.4,21.1
BMO ENHANCED INCOME UK EQUITY UCITS ETF,LON:ZWUK,28/09/2018 16:30:00,24.8,,,,0,26.18,23.74
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUS,28/09/2018 16:30:00,21.86,,,,0,22.01,17.99
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUU,28/09/2018 16:30:00,27.67,,,,0,27.67,20.01
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCME,28/09/2018 16:30:00,8.61,,,,0,9.1,8.48
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMG,28/09/2018 16:30:00,10.5,,,,0,11.07,10.26
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMR,28/09/2018 16:30:00,101.4,,,,0,103.76,100.66
ETFS G10 VS USD MULTI STRAT FX BASKET,LON:ENFX,28/09/2018 16:30:00,9.98,,,,0,9.98,9.61
ETFS BEAR USD VS COMDTY CCY BASKET SEC,LON:LCOM,28/09/2018 16:30:00,7.98,,,,0,8.41,7.8
ETFS BULL USD VS COMDTY CCY BASKET SEC,LON:SCOM,28/09/2018 16:30:00,11.68,,,,0,11.88,10.8
EM QUALITY INCOME UCITS USD ACC,LON:FEMI,28/09/2018 16:30:00,4.62,,,,0,5.63,4.62
EM QUALITY INCOME UCITS GBP ACC,LON:FEMQ,28/09/2018 16:30:00,3.64,,,,0,4.06,3.5
EUROPE QUALITY INCOME UCITS GBP ACC,LON:FEQD,28/09/2018 16:30:00,4.44,4.44,4.44,4.44,2939,4.57,4.18
EUROPE QUALITY INCOME UCITS GBP ACC HED,LON:FEQP,28/09/2018 16:30:00,5.1,5.1,5.1,5.1,2556,5.16,4.74
GLOBAL QUALITY INCOME UCITS ETF GBP INC,LON:FGQD,28/09/2018 16:30:00,452.1,448.8,452.1,448.8,29568,456.4,389.95
GLOBAL QUALITY INCOME UCITS ETF USD INC,LON:FGQI,28/09/2018 16:30:00,5.9,,,,0,6.08,5.4
GLOBAL QUALITY INCOME UCITS GBPACC HED,LON:FGQP,28/09/2018 16:30:00,5.35,5.35,5.35,5.35,2600,5.4,4.86
US QUALITY INCOME UCITS ETF GBP ACC,LON:FUQA,28/09/2018 16:30:00,484.5,481.7,484.5,481.7,20050,486.85,395.5
US QUALITY INCOME UCITS ETF USD ACC,LON:FUSA,28/09/2018 16:30:00,6.29,6.3,6.31,6.28,70509,6.37,5.36
US QUALITY INCOME UCITS ETF USD INC,LON:FUSD,28/09/2018 16:30:00,6.16,,,,0,6.19,5.31
US QUALITY INCOME UCITS ETF GBP INC,LON:FUSI,28/09/2018 16:30:00,470.1,470.1,470.1,470.1,4500,472.75,388.8
US QUALITY INCOME UCITS GBPACC HED,LON:FUSP,28/09/2018 16:30:00,5.57,5.57,5.57,5.57,473,5.64,5.03
FINEX RUSSIAN CORPORATE BONDS USD,LON:FXRU,28/09/2018 16:30:00,109.35,,,,0,115,105.53
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:BLOK,28/09/2018 16:30:00,1662,1659.4,1662,1659.4,3436,1678,1419.6
FT DOW JONES INTERNET UCITS ETF,LON:FDN,28/09/2018 16:30:00,1515.6,,,,0,1578.4,1440
FT DOW JONES INTERNET UCITS ETF,LON:FDNU,28/09/2018 16:30:00,19.75,,,,0,20.41,18.97
FT EMERGING MARKETS ALPHADEX UCITS ETF,LON:FEM,28/09/2018 16:30:00,2247,,,,0,2490.75,2155
FIRST TRUST EM ALPHADEX UCITS ETF,LON:FEMU,28/09/2018 16:30:00,29.48,29.46,29.48,29.27,23341,35.17,27.19
FIRST TRUST EUROZONE ALPHADEX UCITSETF B,LON:FEUD,28/09/2018 16:30:00,3125,,,,0,3134.5,3029.5
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FEUZ,28/09/2018 16:30:00,2853,2874,2874,2853,1247,3013,2724.5
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEX,28/09/2018 16:30:00,3696,3672.17,3696,3672.17,136,3696,30.78
FIRSTTRUST US LGCAPCORE ALPHADEX UCITS,LON:FEXD,28/09/2018 16:30:00,3548,3548,3548,3548,365,3600,2989
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEXU,28/09/2018 16:30:00,48.28,48.14,48.28,48.02,19397,48.77,41.67
FIRST TRUST GLOBAL EQUITY INC UCITS ETF,LON:FGBL,28/09/2018 16:30:00,4024,,,,0,4034.5,3612
FIRSTTRUST JAPAN ALPHADEX UCITS,LON:FJP,28/09/2018 16:30:00,1925.5,,,,0,2044,1757.25
FIRST TRUST JAPAN ALPHADEX UCITS ETF,LON:FJPU,28/09/2018 16:30:00,25.07,,,,0,26.51,18
FT UNITED KINGDOM ALPHADEX UCITS ETF,LON:FKU,28/09/2018 16:30:00,2386.5,2386.5,2386.5,2386.5,79,2573.5,2177
FIRSTTRUST UK ALPHADEX UCITS ETF CLASS B,LON:FKUD,28/09/2018 16:30:00,2152,,,,0,2305.25,1958.45
FIRSTTRUST US IPO INDEX UCITS,LON:FPX,28/09/2018 16:30:00,2095.5,,,,0,2170,1734.75
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FTEU,28/09/2018 16:30:00,37.8,37.67,37.8,37.34,16201,42.13,36.08
FIRSTTRUSTFACTORFX UCITS CLASSA,LON:FTFX,28/09/2018 16:30:00,19.47,,,,0,20.5,19.45
FIRSTTRUSTFACTORFX UCITS CLASSB,LON:FXGB,28/09/2018 16:30:00,1589,,,,0,1639.5,1579.5
FIRSTTRUSTUSSMALLCAPCOREALPHADEXUCITS,LON:FYX,28/09/2018 16:30:00,23.67,,,,0,26.51,21.66
FIRSTTRUST GLOBALEQUITY INCOME UCITS ETF,LON:GINC,28/09/2018 16:30:00,3714,3638,3714,3638,467,3749,3424
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:LEGR,28/09/2018 16:30:00,21.81,,,,0,21.82,20.03
FIRST TRUST US EQUITY INCOME UCITS ETF,LON:UINC,28/09/2018 16:30:00,1916.5,1909,1920.14,1909,6278,2002,1631.5
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FLES,28/09/2018 16:30:00,25.08,,,,0,25.05,24.98
FRK LIB USD IG CORP BOND UCITS ETF,LON:FLUC,28/09/2018 16:30:00,0,,,,0,25.09,25
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FLXD,28/09/2018 16:30:00,22.2,,,,0,23.11,20.5
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FLXE,28/09/2018 16:30:00,18.23,,,,0,19.84,18.1
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FLXG,28/09/2018 16:30:00,20.32,,,,0,21.52,18.64
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FLXU,28/09/2018 16:30:00,23.51,,,,0,23.84,19.24
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FLXX,28/09/2018 16:30:00,18.82,,,,0,19.45,18.68
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FREM,28/09/2018 16:30:00,24.39,,,,0,25.28,23.49
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FRGD,28/09/2018 16:30:00,26.82,,,,0,27.61,24.35
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FRGE,28/09/2018 16:30:00,0,,,,0,28.83,25.48
FRK LIB USD IG CORP BOND UCITS ETF,LON:FRUC,28/09/2018 16:30:00,0,,,,0,19.15,19.02
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FRUE,28/09/2018 16:30:00,30.76,,,,0,30.92,25.88
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FRXD,28/09/2018 16:30:00,24.91,,,,0,25.74,23.38
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FRXE,28/09/2018 16:30:00,0,,,,0,22.16,22.07
FTSE CHINA ONSHORE BANK BOND 1-10 YR EUR,LON:RMB1,28/09/2018 16:30:00,14.85,,,,0,14.85,13.41
FTSE CHINA ONSHORE BANK BOND 1-10 YR USD,LON:RMB2,28/09/2018 16:30:00,16.43,,,,0,17.39,16.2
SCI BETA HFE EUROPE EQUITY 6F EW,LON:EHEF,28/09/2018 16:30:00,103.26,,,,0,105.26,95.67
SCIBETA HFE EM EQUITY 6F EW,LON:EMHF,28/09/2018 16:30:00,95.88,,,,0,104.39,94.66
MS GLOBAL EQUITY FACTORS UCITS ETF USD,LON:GEF,28/09/2018 16:30:00,136.27,,,,0,141.2,126.01
SCIBETA HFE JAPAN EQUITY 6F,LON:JHEF,28/09/2018 16:30:00,97.9,,,,0,105.2,95.91
SCIBETA HFE PACIFIC EX-JAP EQUITY,LON:PHEF,28/09/2018 16:30:00,95.36,,,,0,104.51,95.36
MS US EQUITY FACTORS UCITS ETF,LON:USEF,28/09/2018 16:30:00,135.32,135.32,135.32,135.32,275,137.32,118.82
SCIBETA HFE US EQUITY 6F EW,LON:USHF,28/09/2018 16:30:00,109.44,,,,0,111.17,94.41
GF INTERNATIONAL-FTSE CHINA A UCITS ETF,LON:PRCE,28/09/2018 16:30:00,51.31,,,,0,70.69,50.37
HSBC EURO STOXX 50 UCITS ETF,LON:H50E,28/09/2018 16:30:00,3145.5,3158,3158,3116,5458,3412,2963
HSBC MSCI BRAZIL UCITS ETF $,LON:HBRL,28/09/2018 16:30:00,1295,1289.5,1295,1289.5,216,1674.5,1163
HSBC MSCI CANADA UCITS ETF $,LON:HCAD,28/09/2018 16:30:00,17.32,,,,0,18.47,16.31
HSBC MSCI CANADA UCITS ETF,LON:HCAN,28/09/2018 16:30:00,1318.5,,,,0,1519,1154.5
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS £,LON:HEWA,28/09/2018 16:30:00,13.34,,,,0,15.92,12.46
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS $,LON:HEWD,28/09/2018 16:30:00,17.18,,,,0,19.95,16.67
HSBC MSCI INDONESIA UCITS ETF $,LON:HIDD,28/09/2018 16:30:00,74.16,74.16,74.16,74.16,300,97.52,69.65
HSBC MSCI INDONESIA UCITS ETF,LON:HIDR,28/09/2018 16:30:00,5706,5674,5706,5654,1331,6944,5424
HSBC MSCI KOREA UCITS ETF $,LON:HKOD,28/09/2018 16:30:00,50.95,,,,0,59.12,47.68
HSBC MSCI KOREA UCITS ETF,LON:HKOR,28/09/2018 16:30:00,3844,,,,0,4278.55,3700
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF $,LON:HMAD,28/09/2018 16:30:00,45.55,45.43,45.55,45.42,1199,52.85,43.26
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF £,LON:HMAF,28/09/2018 16:30:00,34.93,,,,0,37.99,33.17
HSBC MSCI BRAZIL UCITS ETF,LON:HMBR,28/09/2018 16:30:00,16.69,16.69,16.69,16.69,575,21.77,15.49
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCA,28/09/2018 16:30:00,0,,,,0,8.91,6.15
HSBC MSCI CHINA UCITS ETF,LON:HMCD,28/09/2018 16:30:00,7.99,7.98,8.02,7.98,106949,10.2,7.53
HSBC MSCI CHINA UCITS ETF $,LON:HMCH,28/09/2018 16:30:00,613.5,611,614.5,610.3,42612,721.13,571
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCT,28/09/2018 16:30:00,0,,,,0,6.78,6.77
HSBC FTSE 250 UCITS ETF,LON:HMCX,28/09/2018 16:30:00,1953,1950.2,1953,1948.4,1419,2017.5,1837.4
HSBC MSCI MEXICO CAPPED UCITS ETF $,LON:HMED,28/09/2018 16:30:00,38.54,,,,0,40.78,32.58
HSBC MSCI EMERGING MARKETS UCITS ETF,LON:HMEF,28/09/2018 16:30:00,819.25,812.75,820.5,812.75,10442,910.75,776.5
HSBC MSCI EMERGING MARKETS UCITS ETF $,LON:HMEM,28/09/2018 16:30:00,10.66,,,,0,12.89,10.22
HSBC MSCI EUROPE UCITS ETF,LON:HMEU,28/09/2018 16:30:00,1161.8,1161.8,1161.8,1161.8,288,1218.2,1084.5
HSBC MSCI MEXICO CAPPED UCITS ETF,LON:HMEX,28/09/2018 16:30:00,2928,2928,2928,2928,9,3108,2438
HSBC MSCI EM FAR EAST UCITS ETF $,LON:HMFD,28/09/2018 16:30:00,46.18,46.18,46.18,46.18,98,55.16,44.08
HSBC MSCI EM FAR EAST UCITS ETF,LON:HMFE,28/09/2018 16:30:00,3560,3560,3560,3560,140,3911.5,3374
HSBC MSCI JAPAN UCITS ETF $,LON:HMJD,28/09/2018 16:30:00,34.81,,,,0,37.67,31.98
HSBC MSCI JAPAN UCITS ETF,LON:HMJP,28/09/2018 16:30:00,2670,2661,2671,2658,1952,2710,2371
HSBC MSCI EM LATIN AMERICA UCITS ETF,LON:HMLA,28/09/2018 16:30:00,1975,1947,1975,1947,718,1975,17.98
HSBC MSCI EM LATIN AMERICA UCITS ETF $,LON:HMLD,28/09/2018 16:30:00,24.67,,,,0,32.29,23.81
HSBC MSCI USA UCITS ETF $,LON:HMUD,28/09/2018 16:30:00,27.8,27.8,27.8,27.8,9225,28.02,23.96
HSBC MSCI USA UCITS ETF,LON:HMUS,28/09/2018 16:30:00,2129,,,,0,2162,1748.5
HSBC MSCI WORLD UCITS ETF $,LON:HMWD,28/09/2018 16:30:00,21.86,,,,0,22.32,19.83
HSBC MSCI WORLD UCITS ETF,LON:HMWO,28/09/2018 16:30:00,1676,1670,1677,1667,3227,1694.22,1430
HSBC MSCI PACIFIC EX JAPAN UCITS ETF,LON:HMXD,28/09/2018 16:30:00,13.41,13.41,13.41,13.41,193,15,13
HSBC MSCI PACIFIC EX JAPAN UCITS ETF $,LON:HMXJ,28/09/2018 16:30:00,1031,1028.4,1031,1027,2441,1085,958
HSBC MSCI MALAYSIA UCITS ETF $,LON:HMYD,28/09/2018 16:30:00,37.59,,,,0,42.38,35.79
HSBC MSCI MALAYSIA UCITS ETF,LON:HMYR,28/09/2018 16:30:00,2864,,,,0,3011,2688
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF $,LON:HPRD,28/09/2018 16:30:00,23.23,,,,0,23.84,21.69
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF,LON:HPRO,28/09/2018 16:30:00,1768,1775.5,1775.5,1768,411,1853.5,1543.75
HSBC MSCI RUSSIA CAPPED UCITS ETF,LON:HRUB,28/09/2018 16:30:00,822.75,821,822.75,819.75,1797,850.75,652.5
HSBC MSCI RUSSIA CAPPED UCITS ETF $,LON:HRUD,28/09/2018 16:30:00,10.71,10.74,10.74,10.69,1051,11.9,9.21
HSBC S&P 500 UCITS ETF $,LON:HSPD,28/09/2018 16:30:00,29.31,29.2,29.31,29.2,29506,29.54,25.14
HSBC S&P 500 UCITS ETF,LON:HSPX,28/09/2018 16:30:00,2246.62,2238.65,2250.39,2236.39,45233,2302.71,1830.34
HSBC MSCI TURKEY UCITS ETF $,LON:HTRD,28/09/2018 16:30:00,2.24,2.25,2.25,2.24,7900,4.44,1.74
HSBC MSCI TURKEY UCITS ETF,LON:HTRY,28/09/2018 16:30:00,172.4,171.3,172.4,171.3,14300,317.99,131.75
HSBC MSCI TAIWAN UCITS ETF $,LON:HTWD,28/09/2018 16:30:00,38.84,,,,0,41.86,36.32
HSBC MSCI TAIWAN UCITS ETF,LON:HTWN,28/09/2018 16:30:00,2918,,,,0,3018,2653.5
HSBC FTSE 100 UCITS ETF,LON:HUKX,28/09/2018 16:30:00,7531,7524,7547.36,7479.88,7588,7802,6855.52
HSBC MULTI FACTOR WORLDWIDE EQ UCITS £,LON:HWWA,28/09/2018 16:30:00,15.17,15.11,15.17,15.11,528,15.26,13.42
HSBC MULTI FACTOR WORLDWIDE EQ UCITS $,LON:HWWD,28/09/2018 16:30:00,19.56,,,,0,20.79,18.45
HSBC MSCI SOUTH AFRICA UCITS ETF $,LON:HZAD,28/09/2018 16:30:00,47.28,,,,0,66.01,42.79
HSBC MSCI SOUTH AFRICA UCITS ETF,LON:HZAR,28/09/2018 16:30:00,3565,3565,3565,3565,71,4632,3357
ICBCCS WISDOMTREE S&P CH 500 B USD(CNY),LON:CHIC,28/09/2018 16:30:00,87.15,,,,0,102.1,83.43
ICBCCS WISDOMTREE S&P CH 500 ETF B USD,LON:CHIN,28/09/2018 16:30:00,12.49,12.49,12.49,12.49,1000,16.15,11.44
ICBCCS WISDOMTREE S&P CH 500 B USD(GBP),LON:CHIP,28/09/2018 16:30:00,998.25,,,,0,1140.25,940.13
INVESCO GLOBAL BUYBACK ACHIEVE UCITS ETF,LON:BUYB,28/09/2018 16:30:00,34.44,,,,0,37.35,32.92
INVESCO FTSE EM HDLV UCITS ETF,LON:EMHD,28/09/2018 16:30:00,30,,,,0,35.32,29.39
INVESCO EQQQ NASDAQ 100 UCITS ETF £ HDG,LON:EQGB,28/09/2018 16:30:00,15468,,,,0,15570,12304
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQQ,28/09/2018 16:30:00,14339.97,14277,14341,14251,6937,14341,107.67
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQU,28/09/2018 16:30:00,185.34,,,,0,188.19,145.03
