Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
ACCESSO TECHNOLOGY GROUP PLC,LON:ACSO,05/10/2018 16:35:22,2650,2820,2820,2630,22495,3000,1880
ACCROL GROUP HOLDINGS PLC,LON:ACRL,05/10/2018 16:30:00,23.55,23.75,23.9,23.26,396472,136,0.42
ACCSYS TECHNOLOGIES PLC,LON:AXS,05/10/2018 16:30:00,99,96.4,99,95,62314,102,72
ACENCIA DEBT STRATEGIES LTD,LON:ACD,,,,,,,,
ACORN INCOME FUND LD,LON:AIF,05/10/2018 16:30:00,414.96,415.2,422.3,414.96,9656,482.9,408
ACORN INCOME FUND LD,LON:AIFZ,05/10/2018 16:30:00,151.94,,,,0,153,146
ACTION HOTELS PLC,LON:AHCG,05/10/2018 16:30:00,22.8,,,,0,38.25,15
ACTIVE ENERGY GROUP PLC,LON:AEG,05/10/2018 16:30:00,2.4,2.33,2.4,2.3,1075537,5.19,2.17
ACTUAL EXPERIENCE PLC,LON:ACT,05/10/2018 16:30:00,270,,,,0,319.99,200
ADAMAS FINANCE ASIA LIMITED,LON:ADAM,05/10/2018 16:30:00,0.59,,,,0,1.33,0.59
ADAMS PLC,LON:ADA,05/10/2018 16:30:00,1.15,,,,0,7.96,1.15
ADEPT4 PLC ,LON:AD4,05/10/2018 16:30:00,1.6,1.85,1.85,1.6,218579,4.9,1.3
ADEPT TELECOM PLC,LON:ADT,05/10/2018 16:30:00,399.89,400.11,402,385.11,18618,430,256.2
ADES INTERNATIONAL HOLDING LTD,LON:ADES,05/10/2018 16:30:00,13,13,13,13,8646,17.5,11.95
ADMIRAL GROUP PLC,LON:ADM,05/10/2018 16:38:45,2024,2040,2049,2023,529449,2138,1789
ADVANCED MEDICAL SOLUTIONS GROUP PLC,LON:AMS,05/10/2018 16:35:29,325.5,315,328.5,315,113001,374,281
ADVANCED ONCOTHERAPY PLC,LON:AVO,05/10/2018 16:30:00,37.02,39.9,39.96,37.02,151330,64.8,25
ADVFN PLC,LON:AFN,05/10/2018 16:30:00,23,,,,0,84.5,21.7
AECI LD,LON:87FZ,05/10/2018 16:30:00,55,,,,0,65.75,65.75
AEOREMA COMMUNICATIONS PLC,LON:AEO,05/10/2018 16:30:00,28,,,,0,34.9,23.04
AEW UK LONG LEASE REIT PLC,LON:AEWL,05/10/2018 16:30:00,93,93.66,93.66,93,52286,103.5,84.01
AEW UK REIT PLC,LON:AEWU,05/10/2018 16:30:00,94.6,94.63,94.63,94.6,33001,102,94
AFARAK GROUP PLC,LON:AFRK,05/10/2018 16:30:00,80.75,,,,0,100,65.5
AFC ENERGY PLC,LON:AFC,05/10/2018 16:30:00,6.64,6.62,6.8,6.5,981529,19.38,6.5
AFH FINANCIAL GROUP PLC,LON:AFHP,05/10/2018 16:37:40,400,402,402,400,2173,424,243
AFI DEVELOPMENT PLC,LON:AFRB,05/10/2018 16:30:00,0.21,,,,0,0.35,0.15
AFRICAN BATTERY METALS PLC,LON:ABM,05/10/2018 16:30:00,2,2,2.17,2,180615,11,2
AFRICA OPPORTUNITY FUND LIMITED,LON:AOF,05/10/2018 16:30:00,0.7,,,,0,0.84,0.7
AFRITIN MINING LIMITED,LON:ATM,05/10/2018 16:30:00,3.28,3.22,3.3,3.21,430353,4.39,1.93
AGGREGATED MICRO POWER HOLDINGS PLC,LON:AMPH,05/10/2018 16:30:00,100,,,,0,113.5,74.41
AGGREKO PLC,LON:AGK,05/10/2018 16:35:17,865.8,861.4,871.8,858.4,995784,994.5,636.8
AGRITERRA LD,LON:AGTA,05/10/2018 16:30:00,10.25,13.35,13.35,10.25,1721,29,8
AIB GROUP PLC,LON:AIBG,05/10/2018 17:10:01,4.51,4.58,4.58,4.51,55977,5.8,4.37
AIQ LIMITED,LON:AIQ,05/10/2018 16:30:00,27.1,30,30,27.1,5004,160,8.9
AIR CHINA LD,LON:AIRC,,,,,,,,
AIREA PLC,LON:AIEA,05/10/2018 16:30:00,56,57,57,56,12720,74.4,28.51
AIR PARTNER PLC,LON:AIR,05/10/2018 16:42:49,110,111.35,111.35,110,115409,156,65
"AKERS BIOSCIENCES, INC.",LON:AKR,05/10/2018 16:30:00,23,,,,0,85,10.5
ALBA MINERAL RESOURCES PLC,LON:ALBA,05/10/2018 16:30:00,0.44,0.41,0.45,0.41,22202283,0.66,0.24
ALBERT TECHNOLOGIES LTD,LON:ALB,05/10/2018 16:30:00,24,24,24.4,24,33873,47.75,19
ALBION DEVELOPMENT VCT PLC,LON:AADV,05/10/2018 16:30:00,78,,,,0,78,67
ALBION ENTERPRISE VCT PLC,LON:AAEV,05/10/2018 16:30:00,106,,,,0,109.9,91
ALBION TECHNOLOGY & GENERAL VCT PLC,LON:AATG,05/10/2018 16:30:00,71,,,,0,72.89,65
ALBION VENTURE CAPITAL TST PLC,LON:AAVC,05/10/2018 16:30:00,73.5,,,,0,73.5,65.5
ALCENTRA EUROPEAN FLOATING RATE INCOME FUND LIMITED,LON:AEFS,05/10/2018 16:30:00,99,99,99.12,98.8,30366,103,97
ALEXANDER MINING PLC,LON:AXM,05/10/2018 16:30:00,0.11,0.11,0.11,0.1,19853796,0.19,0.09
ALFA FINANCIAL SOFTWARE HOLDINGS PLC,LON:ALFA,05/10/2018 16:37:52,135,136.6,136.6,132.4,213275,548,131.2
ALL ASIA ASSET CAPITAL LIMITED,LON:AAA,05/10/2018 16:30:00,2,,,,0,4,2
ALLERGY THERAPEUTICS PLC,LON:AGY,05/10/2018 16:30:00,23.5,23.5,23.5,23.49,35496,39.5,23
ALLIANCE PHARMA PLC,LON:APH,05/10/2018 17:06:49,73.02,74.2,74.6,72.6,1225588,102.5,56
ALLIANCE TRUST PLC,LON:ATST,05/10/2018 16:37:54,757,766.6,766.6,756,396454,791.15,686
ALLIANZ TECHNOLOGY TRUST PLC,LON:ATT,05/10/2018 16:35:07,1475,1515,1525,1470,82424,1645,1065
ALLIED MINDS PLC,LON:ALM,05/10/2018 16:35:02,70.1,68.2,72.54,68.2,51404,190,67.19
ALPHA FINANCIAL MARKETS CONSULTING PLC,LON:AFM,05/10/2018 16:30:00,250,250,250,250,148,274,158
ALPHA FX GROUP PLC,LON:AFX,05/10/2018 16:33:58,680,679,688,653,14286,688,445
ALPHA GROWTH PLC,LON:ALGW,05/10/2018 16:30:00,3.09,2.91,3.22,2.71,4124437,3.37,0.76
ALPHA REAL TRUST LIMITED,LON:ARTL,05/10/2018 16:30:00,134.06,135.2,136.4,134.06,11670,141.34,118.53
ALTERNATIVE LIQUIDITY FUND LIMITED,LON:ALF,05/10/2018 16:30:00,0.15,,,,0,0.27,0.15
ALTITUDE GROUP PLC,LON:ALT,05/10/2018 16:30:00,85.75,85.8,85.8,83.82,23311,107,47.38
ALTONA ENERGY PLC,LON:ANR,05/10/2018 16:30:00,0.24,0.23,0.25,0.23,900359,0.89,0.12
ALTUS STRATEGIES PLC,LON:ALS,05/10/2018 16:30:00,3.4,3.4,3.4,3.4,50000,8.75,3.2
ALTYN PLC,LON:ALTN,05/10/2018 16:30:00,0.67,0.82,0.82,0.67,325036,1.75,0.61
ALUMASC GROUP PLC,LON:ALU,05/10/2018 16:30:00,134.71,,,,0,182,115
AMATI AIM VCT PLC,LON:AMAT,05/10/2018 16:30:00,170.11,170.11,170.11,170.11,1500,175,147.13
AMEDEO AIR FOUR PLUS LIMITED,LON:AA4,05/10/2018 16:30:00,107.29,107.3,107.3,107.29,21540,110,103
AMEDEO RESOURCES PLC,LON:AMED,05/10/2018 16:30:00,8.25,8.25,8.25,8.25,228,16.24,8.25
AMERISUR RESOURCES PLC,LON:AMER,05/10/2018 17:10:00,12.6,12.55,13,12.48,8681640,22.5,11.4
AMIAD WATER SYSTEMS LTD,LON:AFS,05/10/2018 16:30:00,241.92,241.92,241.92,241.92,350,276,120.5
AMIGO HOLDINGS PLC,LON:AMGO,05/10/2018 16:35:09,226.1,230.75,237,225.7,95172,314.95,200
AMINEX PLC,LON:AEX,05/10/2018 16:30:00,1.63,1.67,1.73,1.58,5481288,4.36,1.58
AMINO TECHNOLOGIES PLC,LON:AMO,05/10/2018 16:30:00,210,210,212,210,38320,220.9,173.68
AMPHION INNOVATIONS PLC,LON:AMP,05/10/2018 16:30:00,0.65,0.65,0.65,0.65,20000,2.45,0.56
AMRYT PHARMA PLC,LON:AMYT,05/10/2018 16:30:00,16.05,16.04,16.05,16,85414,22.1,15.6
AMUR MINERALS CORPORATION,LON:AMC,05/10/2018 16:30:00,4,3.91,4,3.77,507221,8.68,3
ANDALAS ENERGY AND POWER PLC,LON:ADL,05/10/2018 16:30:00,1,1,1.05,1,752955,3.17,0.6
ANDREWS SYKES GROUP PLC,LON:ASY,05/10/2018 16:30:00,610,622.1,622.1,610,449,665,466.75
ANEXO GROUP PLC,LON:ANX,05/10/2018 16:30:00,134,134,134,134,700,134,101.5
ANGLE PLC,LON:AGL,05/10/2018 16:30:00,44.6,44.6,46,44.6,33320,60.74,35.5
ANGLESEY MINING PLC,LON:AYM,05/10/2018 16:30:00,1.4,1.4,1.4,1.4,77493,3.35,1.25
ANGLING DIRECT PLC,LON:ANG,05/10/2018 16:30:00,106.45,106,106.45,106,7647,120.75,65.81
ANGLO AFRICAN AGRICULTURE PLC,LON:AAAP,05/10/2018 16:30:00,0.47,0.47,0.47,0.47,83636,1.04,0.26
ANGLO AFRICAN OIL & GAS PLC,LON:AAOG,05/10/2018 16:30:00,8.95,8.86,9.3,8.73,1208386,17.41,6.5
ANGLO AMERICAN PLC,LON:AAL,05/10/2018 16:37:30,1669.2,1726.2,1726.2,1667.4,4821768,1948,1322.5
ANGLO ASIAN MINING PLC,LON:AAZ,05/10/2018 16:35:26,72,73.75,75.5,72,289440,77,26.7
ANGLO-EASTERN PLANTATIONS PLC,LON:AEP,05/10/2018 16:30:00,596,600,600,584,7310,885,550
ANGLO PACIFIC GROUP PLC,LON:APF,05/10/2018 16:36:30,147,146.19,150.5,144.75,72997,168,122.41
ANGUS ENERGY PLC,LON:ANGS,05/10/2018 16:30:00,7.8,8.1,8.39,7.8,4751277,38,4.41
ANIMALCARE GROUP PLC,LON:ANCR,05/10/2018 16:35:28,210,219.8,219.8,210,23842,352.5,150
ANPARIO PLC,LON:ANP,05/10/2018 16:30:00,480,480,480,480,4117,510,390
ANTOFAGASTA PLC,LON:70GD,15/03/2017 12:09:35,75,,,,0,,
ANTOFAGASTA PLC,LON:ANTO,05/10/2018 16:37:54,827,843.2,850,822.8,3589462,1171.5,11.12
AORTECH INTERNATIONAL PLC,LON:AOR,05/10/2018 16:30:00,69.2,70.01,72.75,69.2,20617,98.1,16.63
AO WORLD PLC,LON:AO.,,,,,,,,
APAX GLOBAL ALPHA LIMITED,LON:APAX,05/10/2018 16:35:01,136,136,137.5,135,194521,155,128.34
APC TECHNOLOGY GROUP PLC,LON:APC,05/10/2018 16:30:00,6.77,6.75,7,6.75,67698,8.5,5.6
APPLEGREEN PLC,LON:APGN,05/10/2018 16:30:00,578,582,582,578,574,598.8,480
APPLIED GRAPHENE MATERIALS PLC,LON:AGM,05/10/2018 16:30:00,44.44,44.45,44.45,42.71,7980,71.5,35
APPSCATTER GROUP PLC,LON:APPS,05/10/2018 16:39:57,30,29.25,31,29.25,91347,95,28.6
APQ GLOBAL LIMITED,LON:APQ,05/10/2018 16:30:00,83,,,,0,104.75,83
AQUILA SERVICES GROUP PLC,LON:AQSG,05/10/2018 16:30:00,42,,,,0,44.9,36.5
AQUIS EXCHANGE PLC,LON:AQX,05/10/2018 16:30:00,420,420,432,420,3971,475,330
ARBUTHNOT BANKING GROUP PLC,LON:ARBB,05/10/2018 16:30:00,1380,1370,1380,1350,2269,1650,1260
ARC MINERALS LIMITED,LON:ARCM,05/10/2018 16:36:32,4,4,4.1,3.92,2330236,5.77,2
ARCONTECH GROUP PLC,LON:ARC,05/10/2018 16:30:00,133.45,131.4,133.45,128.5,17914,164.95,57
ARDEN PARTNERS PLC,LON:ARDN,05/10/2018 16:30:00,34.25,,,,0,55.7,33.22
ARENA EVENTS GROUP PLC,LON:ARE,05/10/2018 16:30:00,67,67.63,67.64,67,63140,74,47.65
ARGO BLOCKCHAIN PLC,LON:ARB,05/10/2018 16:30:00,7.55,7.92,7.92,7.55,107816,17.4,7.05
ARGO GROUP LIMITED,LON:ARGO,05/10/2018 16:30:00,17.4,,,,0,19,16
ARGOS RESOURCES LIMITED,LON:ARG,05/10/2018 16:30:00,4.9,5,5.25,4.5,610799,13.9,2.55
ARIANA RESOURCES PLC,LON:AAU,05/10/2018 16:30:00,1.18,1.18,1.24,1.18,1502156,1.69,1.1
ARIAN SILVER CORPORATION,LON:AGQ,05/10/2018 16:30:00,0.21,0.2,0.21,0.2,2038520,0.43,0.16
ARIX BIOSCIENCE PLC,LON:ARIX,05/10/2018 16:38:45,175,176.3,177,170.1,34497,220,156.1
ARMADALE CAPITAL PLC,LON:ACP,05/10/2018 16:33:49,1.75,1.7,1.75,1.7,489855,2.68,1.05
ARRICANO REAL ESTATE PLC,LON:ARO,05/10/2018 16:30:00,0.76,,,,0,0.76,0.45
ARROW GLOBAL GROUP PLC,LON:ARW,05/10/2018 16:35:09,202.5,200,207.5,198.2,304385,463.5,198.2
ARTEMIS ALPHA TRUST PLC,LON:ATS,05/10/2018 16:35:19,310,313,313.75,310,10787,358,290
ARTEMIS VCT PLC,LON:AAM,05/10/2018 16:30:00,72.9,,,,0,82,62.5
ARTILIUM PLC,LON:ARTA,28/09/2018 16:35:10,22.8,,,,0,23,8
ASA INTERNATIONAL GROUP PLC,LON:ASAI,05/10/2018 16:35:05,480,480,480,480,1156,525,313.5
ASCENTIAL PLC,LON:ASCL,05/10/2018 16:38:26,399,403.6,406.2,393.8,389279,469,324.3
ASCENT RESOURCES PLC,LON:AST,05/10/2018 16:30:00,0.9,0.85,0.9,0.83,12693857,2.45,0.02
ASEANA PROPERTIES LIMITED,LON:ASPL,05/10/2018 16:30:00,0.53,,,,0,0.57,0.51
ASHLEY HOUSE PLC,LON:ASH,05/10/2018 16:30:00,13.01,,,,0,16.45,5.77
ASHLEY (LAURA) HOLDINGS PLC,LON:ALY,05/10/2018 16:30:00,4.41,4.48,4.6,4.37,32494,8.5,3.65
ASHMORE GLOBAL OPPORTUNITIES LIMITED,LON:AGOL,05/10/2018 16:35:11,4.05,4.05,4.05,4.05,752,5,3.3
ASHMORE GLOBAL OPPORTUNITIES LIMITED,LON:AGOU,05/10/2018 16:30:00,4,,,,0,5,3.65
ASHMORE GROUP PLC,LON:ASHM,05/10/2018 16:35:10,352.4,358.4,358.4,349.4,702601,447.2,326.9
ASHOKA INDIA EQUITY INVESTMENT TRUST PLC,LON:AIE,05/10/2018 16:30:00,87.08,87.23,87.23,86.67,22927,107.98,86.67
ASHPOL PLC,LON:BC24,,0,,,,0,5,5
ASHTEAD GROUP PLC,LON:AHT,05/10/2018 16:37:36,2309.34,2340,2354,2302,1162187,2461,1825
ASIAMET RESOURCES LIMITED,LON:ARS,05/10/2018 17:09:46,10.15,9.9,10.38,9.82,2398392,15,4.7
ASOS PLC,LON:ASC,05/10/2018 16:35:27,5596,5652,5662,5534,285951,7770,58.29
ASSETCO PLC,LON:ASTO,05/10/2018 16:30:00,370,,,,0,410,260
ASSOCIATED BRITISH ENGINEERING PLC,LON:ASBE,05/10/2018 16:30:00,20,,,,0,60,20
ASSOCIATED BRITISH FOODS PLC,LON:ABF,05/10/2018 16:38:45,2289,2267,2308,2260,966256,3387,2186
ASSURA PLC,LON:AGR,05/10/2018 16:39:38,54.8,53.3,55.4,53.3,5110230,64.2,52.5
ASTRAZENECA PLC,LON:AZN,05/10/2018 16:37:30,5882,5980,5980,5833,1381485,6126.4,4544.5
ATALAYA MINING PLC,LON:ATYM,05/10/2018 16:30:00,250,257.25,257.25,247.08,79320,265,154.01
ATHELNEY TRUST PLC,LON:ATY,05/10/2018 16:30:00,255,255,255,255,775,289,231
ATLANTIS JAPAN GROWTH FUND LD,LON:AJG,05/10/2018 16:30:00,221.8,220.2,221.8,220.2,524,260.51,190.25
ATLAS MARA LIMITED,LON:ATMA,05/10/2018 16:35:00,2.29,2.35,2.35,2.21,62136,2.9,2.19
ATTRAQT GROUP PLC,LON:ATQT,05/10/2018 16:30:00,35.6,35.6,35.6,35.6,181,46.49,25
AUCTUS GROWTH PLC,LON:AUCT,05/10/2018 16:30:00,34,,,,0,36.5,29
AUDIOBOOM GROUP PLC,LON:BOOM,05/10/2018 16:30:00,1.48,1.51,1.56,1.32,5363320,3.9,1.32
AUGEAN PLC,LON:AUG,05/10/2018 16:30:00,51.72,51.72,51.72,51.72,16134,54,22.35
AUGMENTUM FINTECH PLC,LON:AUGM,05/10/2018 16:30:00,100,100,100,100,20580,104.71,99
AUKETT SWANKE GROUP PLC,LON:AUK,05/10/2018 16:30:00,1.75,1.5,1.95,1.5,225966,3.2,1
AURA ENERGY LIMITED,LON:AURA,05/10/2018 16:30:00,1.15,1.15,1.15,1.15,360853,1.9,1.06
AURORA INVESTMENT TRUST PLC,LON:ARR,05/10/2018 16:30:00,216,214.36,216.09,214.36,35951,223,196
AUTINS GROUP PLC,LON:AUTG,05/10/2018 16:30:00,35,,,,0,150,35
AUTO TRADER GROUP PLC,LON:AUTO,05/10/2018 16:38:35,421.8,433.5,435.3,420.7,3201771,471.4,313
AVACTA GROUP PLC,LON:AVCT,05/10/2018 16:30:00,24.25,24,24.25,23.11,278324,73,21
AVANTI COMMUNICATIONS GROUP PLC,LON:AVN,05/10/2018 16:30:00,4.7,4.7,4.95,4.61,194679,15.9,4.5
AVAST PLC,LON:AVST,05/10/2018 16:35:08,282.4,290.2,293.4,282,2468303,300.85,205
AVATION PLC,LON:AVAP,05/10/2018 16:30:00,248,249,250,248,14651,255,202
AVESORO RESOURCES INC.,LON:ASO,05/10/2018 17:09:51,174.5,172,175,172,21787,294.5,150
AVEVA GROUP PLC,LON:AVV,05/10/2018 16:38:45,2696,2812,2814,2692,172092,3084,1791
AVINGTRANS PLC,LON:AVG,05/10/2018 16:30:00,227.51,230,232.45,227.51,19270,237.8,174.11
AVIVA PLC,LON:AV.,,,,,,,,
AVIVA PLC,LON:AV.A,05/10/2018 16:30:00,143,143.1,143.48,143,31632,178.86,103
AVIVA PLC,LON:AV.B,05/10/2018 16:30:00,135,135.13,136.25,135,17529,162.25,119
AVOCET MINING PLC,LON:AVM,05/10/2018 16:30:00,5.52,6.67,6.67,5.52,52479,24.25,5.52
AVON RUBBER PLC,LON:AVON,05/10/2018 16:35:02,1305,1302.04,1330,1301.02,13043,1485,920
AXA PROPERTY TRUST LIMITED,LON:APT,05/10/2018 16:30:00,36,36,36,35,134876,60.25,31.8
AXIOM EUROPEAN FINANCIAL DEBT FUND LIMITED,LON:AXI,05/10/2018 16:30:00,98.58,,,,0,108.5,96.2
BABCOCK INTERNATIONAL GROUP PLC,LON:BAB,05/10/2018 16:48:33,717.6,711,717.6,702.6,1138973,868,604
BACANORA LITHIUM PLC,LON:BCN,05/10/2018 16:30:00,31.88,30.3,32,30.01,157420,157,30
BAE SYSTEMS PLC,LON:BA.,,,,,,,,
BAGIR GROUP LTD.,LON:BAGR,05/10/2018 16:30:00,2.91,2.9,3.15,2.68,3071341,3.44,1
BAHAMAS PETROLEUM COMPANY PLC,LON:BPC,05/10/2018 16:35:22,1.6,1.52,1.6,1.47,1051903,7.78,0.46
BAILEY (C.H.) PLC,LON:BLEY,05/10/2018 16:30:00,100,,,,0,149.25,95
BAILLIE GIFFORD JAPAN TRUST PLC,LON:BGFD,05/10/2018 16:37:54,845,852,852.04,845,94072,886,716
BAILLIE GIFFORD SHIN NIPPON PLC,LON:BGS,05/10/2018 16:35:29,203,202.62,203.25,200,478583,207.75,149.7
BAILLIE GIFFORD UK GROWTH FUND PLC,LON:BGUK,05/10/2018 16:30:00,180,182.5,182.5,180,56519,200.25,163.51
BAILLIE GIFFORD US GROWTH TRUST PLC,LON:USA,05/10/2018 16:35:21,127.6,130.64,130.64,126.69,228880,135.89,99.6
BAKER STEEL RESOURCES TRUST LIMITED,LON:BSRT,05/10/2018 16:30:00,40.04,40.04,40.04,40.04,11300,52.5,39.5
BAKKAVOR GROUP PLC,LON:BAKK,05/10/2018 16:38:45,163.4,166.6,167.6,163.4,125775,215,163.4
BALFOUR BEATTY PLC,LON:BBY,05/10/2018 16:37:30,272.9,273.9,277.4,272.87,1083976,318.6,257.2
BALFOUR BEATTY PLC,LON:BBYB,05/10/2018 16:30:00,109,109.06,111.14,109,40947,117.25,108
BANCO BILBAO VIZCAYA ARGENTARIA S.A.,LON:BVA,05/10/2018 16:30:00,5.26,5.3,5.3,5.26,249195,8.14,4.69
BANCO SANTANDER S.A.,LON:BNC,05/10/2018 16:35:25,375,384.2,391.53,375,611820,534.5,317.69
BANGO PLC,LON:BGO,05/10/2018 16:30:00,151.3,155,155,150.13,82154,266.32,143
BANKERS INVESTMENT TRUST PLC,LON:BNKR,05/10/2018 16:35:19,885,891,893,882.52,127419,926.96,818
BANK OF CYPRUS HOLDINGS PUBLIC LIMITED COMPANY,LON:BOCH,05/10/2018 16:35:01,2.09,2.07,2.17,2.07,74549,2.95,1.41
BANK OF GEORGIA GROUP PLC,LON:BGEO,05/10/2018 16:35:12,1734,1710.3,1740.8,1710.3,19028,3884,1570.4
BANK OF IRELAND (GOVERNOR & COMPANY OF THE),LON:BKIC,05/10/2018 16:30:00,18.25,,,,0,18.25,17
BANK OF IRELAND (GOVERNOR & COMPANY OF THE),LON:BKIE,20/02/2017 10:52:13,22.6,,,,0,,
BANK OF IRELAND GROUP PLC,LON:BIRG,05/10/2018 16:35:06,6.76,6.95,6.95,6.72,140392,8.24,6.18
BARCLAYS PLC,LON:BARC,05/10/2018 16:37:30,172.94,175.1,175.82,172.94,32275545,220.18,168.34
BARING EMERGING EUROPE PLC,LON:BEE,05/10/2018 16:30:00,698.28,702,710.26,698.28,5233,852,648
BARLOWORLD LD,LON:BWO,05/10/2018 16:30:00,805.49,,,,0,805.49,590
BARON OIL PLC,LON:BOIL,05/10/2018 16:30:00,0.58,0.57,0.58,0.54,1712030,0.7,0.18
BARONSMEAD SECOND VENTURE TRUST PLC,LON:BMD,05/10/2018 16:30:00,87,,,,0,91.34,84.5
BARONSMEAD VENTURE TRUST PLC,LON:BVT,05/10/2018 16:30:00,86,,,,0,89.2,83
BARR (A.G.) PLC,LON:BAG,05/10/2018 16:37:20,727.79,724,730,724,275916,751,597
BARRATT DEVELOPMENTS PLC,LON:BDEV,05/10/2018 16:38:36,556.8,558,559.4,553.4,3599682,705.5,6.26
BASE RESOURCES LIMITED,LON:BSE,05/10/2018 16:30:00,14.05,,,,0,19.32,13
BASF SE,LON:BFA,05/10/2018 17:08:07,74.69,75.24,75.58,74.54,210660,107.81,74.54
BASKERVILLE CAPITAL PLC,LON:BASK,05/10/2018 16:30:00,3.35,3.2,3.35,3.2,209701,6.5,3.14
BATM ADVANCED COMMUNICATIONS LD,LON:BVC,05/10/2018 16:30:00,38.8,38.34,40,38.34,435050,42.5,16.75
BBA AVIATION PLC,LON:BBA,05/10/2018 16:38:26,281.4,284.8,284.8,279,1970241,370.4,279
BBGI SICAV S.A.,LON:BBGI,05/10/2018 16:35:00,147.5,147.5,148,147,371442,150.5,130
BB HEALTHCARE TRUST PLC,LON:BBH,05/10/2018 16:35:16,142,146,146,142,440590,150.76,101.41
BBVA CAPITAL FUNDING LD,LON:77GD,,0,,,,0,,
BCA MARKETPLACE PLC,LON:BCA,05/10/2018 16:37:56,207,206,209,203.5,591617,243.1,145.2
