Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
AMUNDI FTSE 100 UCITS ETF - GBP,LON:FT1K,27/09/2018 16:30:00,64980,,,,0,64980,57575
AMUNDI NIK400 DH GBP,LON:JPHG,27/09/2018 16:30:00,15776,,,,0,17621,15253
AMUNDI NIK400 DH USD,LON:JPHU,27/09/2018 16:30:00,173.96,173.96,173.96,173.96,15,178.93,154.7
AMUNDI JPX-NIKKEI 400,LON:JPNY,27/09/2018 16:30:00,11668,,,,0,11845,10455
AMUNDI S&P GLOBAL LUXURY,LON:LUXG,27/09/2018 16:30:00,11036,,,,0,11146,9092.5
AMUNDI S&P GLOBAL LUXURY,LON:LUXU,27/09/2018 16:30:00,143.32,,,,0,148.57,122.03
AMUNDI MSCI EUROPE MIN VOL FACTOR,LON:MIVO,27/09/2018 16:30:00,8623.84,,,,0,8727,7748
AMUNDI RUSSELL 2000,LON:RS2G,27/09/2018 16:30:00,17805.46,,,,0,18859,14662.5
AMUNDI RUSSELL 2000,LON:RS2U,27/09/2018 16:30:00,236.3,237.4,237.4,236.3,55,242.95,202.42
AMUNDI INDEX GLOBAL MULTI SMART BETA,LON:SMRG,27/09/2018 16:30:00,35549.07,,,,0,35549.07,30921.5
AMUNDI INDEX GLOBAL MULTI SMART BETA,LON:SMRU,27/09/2018 16:30:00,457.25,,,,0,473.97,423.52
AMUNDI JAPAN TOPIX DH GBP,LON:TPHG,27/09/2018 16:30:00,6392,,,,0,6716,5824.5
AMUNDI JAPAN TOPIX DH USD,LON:TPHU,27/09/2018 16:30:00,68.46,,,,0,69.99,42.34
AMUNDI JAPAN TOPIX,LON:TPXG,27/09/2018 16:30:00,7037,,,,0,7154,6343
AMUNDI JAPAN TOPIX,LON:TPXU,27/09/2018 16:30:00,87.85,,,,0,99.34,85.1
BMO BARCLAYS 1-3 GCB GBP UCITS ETF,LON:ZC1G,27/09/2018 16:30:00,98.41,,,,0,100.38,97.95
BMO BARCLAYS 3-7 GCB GBP UCITS ETF,LON:ZC3G,27/09/2018 16:30:00,99.71,,,,0,103.42,99.13
BMO BARCLAYS 7-10 GCB GBP UCITS ETF,LON:ZC7G,27/09/2018 16:30:00,99.7,,,,0,105.59,98.66
BMO MSCI EMERGING MARKETS UCITS ETF,LON:ZEMI,27/09/2018 16:30:00,27.05,,,,0,32.82,21.94
BMO BARCLAYS GHYB GBP UCITS ETF,LON:ZHYG,27/09/2018 16:30:00,100.28,100.77,100.77,100.28,87,106.01,98.92
BMO MSCI EUR EX-UK IN GBP UCITS ETF,LON:ZIEG,27/09/2018 16:30:00,26.62,,,,0,28.52,25.39
BMO MSCI EM IN LED USD UCITS ETF,LON:ZIEM,27/09/2018 16:30:00,0,,,,0,23.2,20.48
BMO EU EX UK INCOME LEADERS UCITS ETF,LON:ZIEU,27/09/2018 16:30:00,0,,,,0,26.97,24.35
BMO MSCI EUR EX-UK IN UCITS ETF,LON:ZILE,27/09/2018 16:30:00,0,,,,0,24.59,21.28
BMO MSCI UK IN LED UCITS ETF,LON:ZILK,27/09/2018 16:30:00,26.39,26.39,26.39,26.39,3,28.58,24.85
BMO MSCI USA IN LED UCITS ETF,LON:ZILS,27/09/2018 16:30:00,24.18,,,,0,24.54,21.99
BMO MSCI USA IN LED GBP UCITS ETF,LON:ZISG,27/09/2018 16:30:00,33.91,,,,0,33.91,29.71
BMO USA INCOME LEADERS UCITS ETF,LON:ZIUS,27/09/2018 16:30:00,0,,,,0,32.28,30.74
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEE,,,,,,,,
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEU,27/09/2018 16:30:00,21.87,,,,0,23.4,21.1
BMO ENHANCED INCOME UK EQUITY UCITS ETF,LON:ZWUK,27/09/2018 16:30:00,24.8,24.73,24.8,24.73,270,26.18,23.74
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUS,27/09/2018 16:30:00,21.86,,,,0,22.01,17.99
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUU,27/09/2018 16:30:00,27.67,,,,0,27.67,20.01
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCME,27/09/2018 16:30:00,8.61,,,,0,9.1,8.48
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMG,27/09/2018 16:30:00,10.5,,,,0,11.07,10.26
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMR,27/09/2018 16:30:00,101.4,,,,0,103.76,100.66
ETFS G10 VS USD MULTI STRAT FX BASKET,LON:ENFX,27/09/2018 16:30:00,9.98,,,,0,9.98,9.61
ETFS BEAR USD VS COMDTY CCY BASKET SEC,LON:LCOM,27/09/2018 16:30:00,7.98,,,,0,8.41,7.8
ETFS BULL USD VS COMDTY CCY BASKET SEC,LON:SCOM,27/09/2018 16:30:00,11.68,,,,0,11.88,10.8
EM QUALITY INCOME UCITS USD ACC,LON:FEMI,27/09/2018 16:30:00,4.62,,,,0,5.63,4.62
EM QUALITY INCOME UCITS GBP ACC,LON:FEMQ,27/09/2018 16:30:00,3.64,,,,0,4.06,3.5
EUROPE QUALITY INCOME UCITS GBP ACC,LON:FEQD,27/09/2018 16:30:00,4.46,,,,0,4.57,4.18
EUROPE QUALITY INCOME UCITS GBP ACC HED,LON:FEQP,27/09/2018 16:30:00,5.05,,,,0,5.16,4.74
GLOBAL QUALITY INCOME UCITS ETF GBP INC,LON:FGQD,27/09/2018 16:30:00,448.3,448.3,448.3,448.3,109,456.4,389.95
GLOBAL QUALITY INCOME UCITS ETF USD INC,LON:FGQI,27/09/2018 16:30:00,5.9,,,,0,6.08,5.39
GLOBAL QUALITY INCOME UCITS GBPACC HED,LON:FGQP,27/09/2018 16:30:00,5.34,5.34,5.34,5.34,3,5.4,4.86
US QUALITY INCOME UCITS ETF GBP ACC,LON:FUQA,27/09/2018 16:30:00,479.7,479.7,479.7,479.7,1277,486.85,395.5
US QUALITY INCOME UCITS ETF USD ACC,LON:FUSA,27/09/2018 16:30:00,6.31,6.31,6.31,6.31,2196,6.37,5.34
US QUALITY INCOME UCITS ETF USD INC,LON:FUSD,27/09/2018 16:30:00,6.16,,,,0,6.19,5.29
US QUALITY INCOME UCITS ETF GBP INC,LON:FUSI,27/09/2018 16:30:00,467.1,,,,0,472.75,388.8
US QUALITY INCOME UCITS GBPACC HED,LON:FUSP,27/09/2018 16:30:00,5.64,,,,0,5.64,5.03
FINEX RUSSIAN CORPORATE BONDS USD,LON:FXRU,27/09/2018 16:30:00,109.35,109.35,109.35,109.35,3000,115,105.53
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:BLOK,27/09/2018 16:30:00,1661,1646,1661,1646,149,1678,1419.6
FT DOW JONES INTERNET UCITS ETF,LON:FDN,27/09/2018 16:30:00,1515.6,1518,1518,1515.6,4197,1578.4,1440
FT DOW JONES INTERNET UCITS ETF,LON:FDNU,27/09/2018 16:30:00,19.75,19.75,19.75,19.75,1000,20.41,18.97
FT EMERGING MARKETS ALPHADEX UCITS ETF,LON:FEM,27/09/2018 16:30:00,2247,2247,2247,2247,414,2490.75,2155
FIRST TRUST EM ALPHADEX UCITS ETF,LON:FEMU,27/09/2018 16:30:00,29.27,29.27,29.27,29.27,384,35.17,27.19
FIRST TRUST EUROZONE ALPHADEX UCITSETF B,LON:FEUD,27/09/2018 16:30:00,3125,,,,0,3134.5,3029.5
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FEUZ,27/09/2018 16:30:00,2904.5,2904.5,2904.5,2904.5,2,3013,2724.5
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEX,27/09/2018 16:30:00,3677,3665.73,3677,3660,2183,3677,30.78
FIRSTTRUST US LGCAPCORE ALPHADEX UCITS,LON:FEXD,27/09/2018 16:30:00,3524,3524,3524,3524,280,3600,2989
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEXU,27/09/2018 16:30:00,48.34,,,,0,48.77,41.6
FIRST TRUST GLOBAL EQUITY INC UCITS ETF,LON:FGBL,27/09/2018 16:30:00,4024,,,,0,4034.5,3612
FIRSTTRUST JAPAN ALPHADEX UCITS,LON:FJP,27/09/2018 16:30:00,1925.5,,,,0,2044,1757.25
FIRST TRUST JAPAN ALPHADEX UCITS ETF,LON:FJPU,27/09/2018 16:30:00,25.07,,,,0,26.51,18
FT UNITED KINGDOM ALPHADEX UCITS ETF,LON:FKU,27/09/2018 16:30:00,2389.5,2373,2389.5,2373,1374,2573.5,2177
FIRSTTRUST UK ALPHADEX UCITS ETF CLASS B,LON:FKUD,27/09/2018 16:30:00,2152,,,,0,2305.25,1958.45
FIRSTTRUST US IPO INDEX UCITS,LON:FPX,27/09/2018 16:30:00,2095.5,2099,2099,2095.5,931,2170,1725.5
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FTEU,27/09/2018 16:30:00,38.06,38.51,38.51,38.06,4825,42.13,36.08
FIRSTTRUSTFACTORFX UCITS CLASSA,LON:FTFX,27/09/2018 16:30:00,19.47,19.56,19.56,19.47,11500,20.5,19.45
FIRSTTRUSTFACTORFX UCITS CLASSB,LON:FXGB,27/09/2018 16:30:00,1589,,,,0,1639.5,1579.5
FIRSTTRUSTUSSMALLCAPCOREALPHADEXUCITS,LON:FYX,27/09/2018 16:30:00,23.67,,,,0,26.51,21.66
FIRSTTRUST GLOBALEQUITY INCOME UCITS ETF,LON:GINC,27/09/2018 16:30:00,3649,3649,3649,3649,68,3749,3424
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:LEGR,27/09/2018 16:30:00,21.81,,,,0,21.82,20.03
FIRST TRUST US EQUITY INCOME UCITS ETF,LON:UINC,27/09/2018 16:30:00,1915.91,1915.91,1915.91,1915.91,835,2002,1631.5
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FLES,27/09/2018 16:30:00,25.08,,,,0,25.05,24.98
FRK LIB USD IG CORP BOND UCITS ETF,LON:FLUC,27/09/2018 16:30:00,0,,,,0,25.09,25
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FLXD,27/09/2018 16:30:00,22.2,,,,0,23.11,20.5
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FLXE,27/09/2018 16:30:00,18.23,,,,0,19.84,18.1
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FLXG,27/09/2018 16:30:00,20.32,,,,0,21.52,18.64
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FLXU,27/09/2018 16:30:00,23.51,,,,0,23.84,19.24
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FLXX,27/09/2018 16:30:00,18.82,,,,0,19.45,18.68
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FREM,27/09/2018 16:30:00,24.39,,,,0,25.28,23.49
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FRGD,27/09/2018 16:30:00,26.82,,,,0,27.61,24.35
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FRGE,27/09/2018 16:30:00,0,,,,0,28.83,25.39
FRK LIB USD IG CORP BOND UCITS ETF,LON:FRUC,27/09/2018 16:30:00,0,,,,0,19.15,19.02
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FRUE,27/09/2018 16:30:00,30.76,,,,0,30.92,25.79
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FRXD,27/09/2018 16:30:00,24.91,,,,0,25.74,23.38
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FRXE,27/09/2018 16:30:00,0,,,,0,22.16,22.07
FTSE CHINA ONSHORE BANK BOND 1-10 YR EUR,LON:RMB1,27/09/2018 16:30:00,14.85,,,,0,14.85,13.41
FTSE CHINA ONSHORE BANK BOND 1-10 YR USD,LON:RMB2,27/09/2018 16:30:00,16.43,,,,0,17.39,16.2
SCI BETA HFE EUROPE EQUITY 6F EW,LON:EHEF,27/09/2018 16:30:00,103.26,,,,0,105.26,95.67
SCIBETA HFE EM EQUITY 6F EW,LON:EMHF,27/09/2018 16:30:00,95.88,,,,0,104.39,94.66
MS GLOBAL EQUITY FACTORS UCITS ETF USD,LON:GEF,27/09/2018 16:30:00,136.27,,,,0,141.2,125.48
SCIBETA HFE JAPAN EQUITY 6F,LON:JHEF,27/09/2018 16:30:00,97.9,,,,0,105.2,95.91
SCIBETA HFE PACIFIC EX-JAP EQUITY,LON:PHEF,27/09/2018 16:30:00,95.36,,,,0,104.51,95.36
MS US EQUITY FACTORS UCITS ETF,LON:USEF,27/09/2018 16:30:00,135.63,135.23,135.64,135.23,1059,137.32,118.77
SCIBETA HFE US EQUITY 6F EW,LON:USHF,27/09/2018 16:30:00,109.44,,,,0,111.17,94.41
GF INTERNATIONAL-FTSE CHINA A UCITS ETF,LON:PRCE,27/09/2018 16:30:00,51.31,,,,0,70.69,50.37
HSBC EURO STOXX 50 UCITS ETF,LON:H50E,27/09/2018 16:30:00,3182,3181,3182,3181,488,3412,2963
HSBC MSCI BRAZIL UCITS ETF $,LON:HBRL,27/09/2018 16:30:00,1208.5,,,,0,1674.5,1163
HSBC MSCI CANADA UCITS ETF $,LON:HCAD,27/09/2018 16:30:00,17.32,,,,0,18.47,16.31
HSBC MSCI CANADA UCITS ETF,LON:HCAN,27/09/2018 16:30:00,1318.5,,,,0,1519,1154.5
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS £,LON:HEWA,27/09/2018 16:30:00,13.34,13.34,13.34,13.34,149,15.92,12.46
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS $,LON:HEWD,27/09/2018 16:30:00,17.18,,,,0,19.95,16.67
HSBC MSCI INDONESIA UCITS ETF $,LON:HIDD,27/09/2018 16:30:00,73.26,73.26,73.26,73.26,96,97.52,69.65
HSBC MSCI INDONESIA UCITS ETF,LON:HIDR,27/09/2018 16:30:00,5550,,,,0,6944,5424
HSBC MSCI KOREA UCITS ETF $,LON:HKOD,27/09/2018 16:30:00,50.95,50.95,50.95,50.95,300,59.12,47.68
HSBC MSCI KOREA UCITS ETF,LON:HKOR,27/09/2018 16:30:00,3844,,,,0,4278.55,3700
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF $,LON:HMAD,27/09/2018 16:30:00,45.39,45.54,45.54,45.39,1200,52.85,43.26
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF £,LON:HMAF,27/09/2018 16:30:00,34.93,34.93,34.93,34.93,287,37.99,33.17
HSBC MSCI BRAZIL UCITS ETF,LON:HMBR,27/09/2018 16:30:00,16.97,16.97,16.97,16.97,118,21.77,15.49
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCA,27/09/2018 16:30:00,0,,,,0,8.91,6.15
HSBC MSCI CHINA UCITS ETF,LON:HMCD,27/09/2018 16:30:00,8.03,7.99,8.03,7.98,34504,10.2,7.53
HSBC MSCI CHINA UCITS ETF $,LON:HMCH,27/09/2018 16:30:00,612.5,610.3,613.25,610.25,27217,721.13,571
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCT,27/09/2018 16:30:00,0,,,,0,6.78,6.77
HSBC FTSE 250 UCITS ETF,LON:HMCX,27/09/2018 16:30:00,1960.6,1960.6,1960.6,1960.6,2,2017.5,1837.4
HSBC MSCI MEXICO CAPPED UCITS ETF $,LON:HMED,27/09/2018 16:30:00,38.54,,,,0,40.78,32.58
HSBC MSCI EMERGING MARKETS UCITS ETF,LON:HMEF,27/09/2018 16:30:00,818.5,811.14,818.5,811,9439,910.75,776.5
HSBC MSCI EMERGING MARKETS UCITS ETF $,LON:HMEM,27/09/2018 16:30:00,10.66,10.66,10.66,10.66,97,12.89,10.22
HSBC MSCI EUROPE UCITS ETF,LON:HMEU,27/09/2018 16:30:00,1172.4,1172.4,1172.4,1172.4,5,1218.2,1084.5
HSBC MSCI MEXICO CAPPED UCITS ETF,LON:HMEX,27/09/2018 16:30:00,2892,2892,2892,2892,103,3108,2438
HSBC MSCI EM FAR EAST UCITS ETF $,LON:HMFD,27/09/2018 16:30:00,44.86,,,,0,55.16,44.08
HSBC MSCI EM FAR EAST UCITS ETF,LON:HMFE,27/09/2018 16:30:00,3537,,,,0,3911.5,3374
HSBC MSCI JAPAN UCITS ETF $,LON:HMJD,27/09/2018 16:30:00,34.81,34.81,34.81,34.81,1,37.67,31.87
HSBC MSCI JAPAN UCITS ETF,LON:HMJP,27/09/2018 16:30:00,2654.2,2642.28,2654.2,2636,3485,2710,2371
HSBC MSCI EM LATIN AMERICA UCITS ETF,LON:HMLA,27/09/2018 16:30:00,1937.78,,,,0,22.94,17.98
HSBC MSCI EM LATIN AMERICA UCITS ETF $,LON:HMLD,27/09/2018 16:30:00,24.67,,,,0,32.29,23.81
HSBC MSCI USA UCITS ETF $,LON:HMUD,27/09/2018 16:30:00,27.98,,,,0,28.02,23.9
HSBC MSCI USA UCITS ETF,LON:HMUS,27/09/2018 16:30:00,2129,2129,2129,2129,144,2162,1748.5
HSBC MSCI WORLD UCITS ETF $,LON:HMWD,27/09/2018 16:30:00,21.86,21.82,21.86,21.82,2178,22.32,19.76
HSBC MSCI WORLD UCITS ETF,LON:HMWO,27/09/2018 16:30:00,1670.5,1662.5,1670.5,1662.5,3529,1694.22,1430
HSBC MSCI PACIFIC EX JAPAN UCITS ETF,LON:HMXD,27/09/2018 16:30:00,13.47,,,,0,15,13
HSBC MSCI PACIFIC EX JAPAN UCITS ETF $,LON:HMXJ,27/09/2018 16:30:00,1023,1022,1023,1022,55,1085,958
HSBC MSCI MALAYSIA UCITS ETF $,LON:HMYD,27/09/2018 16:30:00,37.59,,,,0,42.38,35.79
HSBC MSCI MALAYSIA UCITS ETF,LON:HMYR,27/09/2018 16:30:00,2864,2864,2864,2864,600,3011,2688
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF $,LON:HPRD,27/09/2018 16:30:00,23.23,,,,0,23.84,21.69
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF,LON:HPRO,27/09/2018 16:30:00,1765.5,1756.2,1765.5,1756.2,1010,1853.5,1543.75
HSBC MSCI RUSSIA CAPPED UCITS ETF,LON:HRUB,27/09/2018 16:30:00,811.75,806.5,811.75,806.5,9379,850.75,652.5
HSBC MSCI RUSSIA CAPPED UCITS ETF $,LON:HRUD,27/09/2018 16:30:00,10.64,10.56,10.64,10.56,12921,11.9,9.21
HSBC S&P 500 UCITS ETF $,LON:HSPD,27/09/2018 16:35:02,29.34,29.2,29.34,29.16,41316,29.54,25.05
HSBC S&P 500 UCITS ETF,LON:HSPX,27/09/2018 16:30:00,2238.74,2221.71,2238.74,2221.71,30546,2302.71,1830.34
HSBC MSCI TURKEY UCITS ETF $,LON:HTRD,27/09/2018 16:30:00,2.18,,,,0,4.44,1.74
HSBC MSCI TURKEY UCITS ETF,LON:HTRY,27/09/2018 16:30:00,172.8,172.8,172.8,172.8,7079,317.99,131.75
HSBC MSCI TAIWAN UCITS ETF $,LON:HTWD,27/09/2018 16:30:00,38.84,,,,0,41.86,36.32
HSBC MSCI TAIWAN UCITS ETF,LON:HTWN,27/09/2018 16:30:00,2918,,,,0,3018,2653.5
HSBC FTSE 100 UCITS ETF,LON:HUKX,27/09/2018 16:30:00,7553,7519,7553,7511,10656,7802,6855.52
HSBC MULTI FACTOR WORLDWIDE EQ UCITS £,LON:HWWA,27/09/2018 16:30:00,15.11,,,,0,15.26,13.42
HSBC MULTI FACTOR WORLDWIDE EQ UCITS $,LON:HWWD,27/09/2018 16:30:00,19.56,,,,0,20.79,18.42
HSBC MSCI SOUTH AFRICA UCITS ETF $,LON:HZAD,27/09/2018 16:30:00,47.28,,,,0,66.01,42.79
HSBC MSCI SOUTH AFRICA UCITS ETF,LON:HZAR,27/09/2018 16:30:00,3576,,,,0,4632,3357
ICBCCS WISDOMTREE S&P CH 500 B USD(CNY),LON:CHIC,27/09/2018 16:30:00,87.15,,,,0,102.1,83.43
ICBCCS WISDOMTREE S&P CH 500 ETF B USD,LON:CHIN,,,,,,,,
ICBCCS WISDOMTREE S&P CH 500 B USD(GBP),LON:CHIP,27/09/2018 16:30:00,998.25,,,,0,1140.25,940.13
INVESCO GLOBAL BUYBACK ACHIEVE UCITS ETF,LON:BUYB,27/09/2018 16:30:00,34.44,,,,0,37.35,32.86
INVESCO FTSE EM HDLV UCITS ETF,LON:EMHD,27/09/2018 16:30:00,30,,,,0,35.32,29.39
INVESCO EQQQ NASDAQ 100 UCITS ETF £ HDG,LON:EQGB,27/09/2018 16:30:00,15468,15356.09,15468,15356.09,506,15570,12304
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQQ,27/09/2018 16:30:00,14274,14120,14278,14113,4323,14278,107.67
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQU,27/09/2018 16:30:00,185.34,185.2,185.34,185.06,940,188.19,145.01
INVESCO EURO STOXX HIGH DIV LOW VOL ETF,LON:EUHD,27/09/2018 16:30:00,2481.5,,,,0,2568,2335.75
