Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
"AKERS BIOSCIENCES, INC.",LON:AKR,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALBA MINERAL RESOURCES PLC,LON:ALBA,25/09/2018 16:30:00,0.43,0.42,0.44,0.42,9735200,0.66,0.24
ALBERT TECHNOLOGIES LTD,LON:ALB,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALBION DEVELOPMENT VCT PLC,LON:AADV,25/09/2018 16:30:00,70.5,70.5,70.5,70.5,7813,74,67
ALBION ENTERPRISE VCT PLC,LON:AAEV,25/09/2018 16:30:00,106,,,,0,109.9,91
ALBION TECHNOLOGY & GENERAL VCT PLC,LON:AATG,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALBION VENTURE CAPITAL TST PLC,LON:AAVC,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALCENTRA EUROPEAN FLOATING RATE INCOME FUND LIMITED,LON:AEFS,25/09/2018 16:35:16,99.8,100.04,100.04,99.6,414577,103,97
ALEXANDER MINING PLC,LON:AXM,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALFA FINANCIAL SOFTWARE HOLDINGS PLC,LON:ALFA,25/09/2018 17:12:52,145,144.27,148.73,141,1234214,548,131.2
ALL ASIA ASSET CAPITAL LIMITED,LON:AAA,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALLERGY THERAPEUTICS PLC,LON:AGY,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALLIANCE PHARMA PLC,LON:APH,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALLIANCE TRUST PLC,LON:ATST,25/09/2018 16:35:27,769,769,769.11,766,143421,791.15,686
ALLIANZ TECHNOLOGY TRUST PLC,LON:ATT,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALLIED MINDS PLC,LON:ALM,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALPHA FINANCIAL MARKETS CONSULTING PLC,LON:AFM,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALPHA FX GROUP PLC,LON:AFX,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALPHA GROWTH PLC,LON:ALGW,25/09/2018 16:37:24,2.2,2.17,2.5,2.11,3766450,3.35,0.76
ALPHA REAL TRUST LIMITED,LON:ARTL,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALTERNATIVE LIQUIDITY FUND LIMITED,LON:ALF,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALTITUDE GROUP PLC,LON:ALT,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALTONA ENERGY PLC,LON:ANR,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALTUS STRATEGIES PLC,LON:ALS,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ALTYN PLC,LON:ALTN,25/09/2018 16:30:00,0.71,0.85,0.85,0.71,400000,1.75,0.71
ALUMASC GROUP PLC,LON:ALU,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AMATI AIM VCT PLC,LON:AMAT,25/09/2018 16:30:00,169.1,,,,0,175,144.75
AMEDEO AIR FOUR PLUS LIMITED,LON:AA4,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AMEDEO RESOURCES PLC,LON:AMED,25/09/2018 16:30:00,9,9,9,9,10000,16.24,8.5
AMERISUR RESOURCES PLC,LON:AMER,25/09/2018 16:37:31,12.6,14,14.62,12.34,16883571,22.5,12.34
AMIAD WATER SYSTEMS LTD,LON:AFS,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AMIGO HOLDINGS PLC,LON:AMGO,25/09/2018 16:35:26,247,243.65,247,240,100749,314.95,200
AMINEX PLC,LON:AEX,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AMINO TECHNOLOGIES PLC,LON:AMO,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AMPHION INNOVATIONS PLC,LON:AMP,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AMRYT PHARMA PLC,LON:AMYT,25/09/2018 16:35:10,16.45,17.01,17.1,16.45,164771,22.25,15.6
AMUR MINERALS CORPORATION,LON:AMC,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANDALAS ENERGY AND POWER PLC,LON:ADL,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANDREWS SYKES GROUP PLC,LON:ASY,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANEXO GROUP PLC,LON:ANX,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLE PLC,LON:AGL,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLESEY MINING PLC,LON:AYM,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLING DIRECT PLC,LON:ANG,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLO AFRICAN AGRICULTURE PLC,LON:AAAP,25/09/2018 16:30:00,0.53,0.46,0.53,0.46,785550,1.04,0.26
ANGLO AFRICAN OIL & GAS PLC,LON:AAOG,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLO AMERICAN PLC,LON:AAL,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLO ASIAN MINING PLC,LON:AAZ,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLO-EASTERN PLANTATIONS PLC,LON:AEP,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGLO PACIFIC GROUP PLC,LON:APF,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANGUS ENERGY PLC,LON:ANGS,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANIMALCARE GROUP PLC,LON:ANCR,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANPARIO PLC,LON:ANP,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANTOFAGASTA PLC,LON:70GD,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ANTOFAGASTA PLC,LON:ANTO,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AORTECH INTERNATIONAL PLC,LON:AOR,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AO WORLD PLC,LON:AO.,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
APAX GLOBAL ALPHA LIMITED,LON:APAX,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
APC TECHNOLOGY GROUP PLC,LON:APC,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
APPLEGREEN PLC,LON:APGN,25/09/2018 16:30:00,542,,,,0,580,473.5
APPLIED GRAPHENE MATERIALS PLC,LON:AGM,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
APPSCATTER GROUP PLC,LON:APPS,25/09/2018 16:30:00,29.55,28.6,32,28.6,229151,95,28.6
APQ GLOBAL LIMITED,LON:APQ,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
AQUILA SERVICES GROUP PLC,LON:AQSG,25/09/2018 16:30:00,42,,,,0,44.9,36.5
AQUIS EXCHANGE PLC,LON:AQX,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ARBUTHNOT BANKING GROUP PLC,LON:ARBB,25/09/2018 16:30:00,1477,1477,1477,1477,58,1650,1260
ARC MINERALS LIMITED,LON:ARCM,25/09/2018 17:13:07,4.08,4.1,4.18,3.92,2144983,5.77,2
ARCONTECH GROUP PLC,LON:ARC,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ARDEN PARTNERS PLC,LON:ARDN,25/09/2018 16:30:00,35.25,,,,0,55.7,34.51
ARENA EVENTS GROUP PLC,LON:ARE,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ARGO BLOCKCHAIN PLC,LON:ARB,Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…),Loading... (Loading data…)
ARGO GROUP LIMITED,LON:ARGO,25/09/2018 16:30:00,17.4,17.4,17.4,17.4,10000,19,15.5
