Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
Vanguard Global Value Factor UCITS ETF,LON:VVAL,28/09/2018 16:30:00,27.37,27.23,27.38,27.15,18248,27.95,23.92
Vanguard FTSE Japan UCITS ETF,LON:VJPN,28/09/2018 16:30:00,24.63,24.54,24.64,24.51,65150,26.68,21.9
S&P 500 Index,INDEXCBOE:.INX,28/09/2018 16:51:36,2913.98,2910.03,2920.53,2907.5,0,2940.91,2502.93
Philadelphia Gold and Silver Index,INDEXNASDAQ:XAU,28/09/2018 17:15:59,65.18,64.97,65.68,64.89,0,92.94,60.59
S&P GSCI Crude Oil,INDEXSP:SPGSCL,28/09/2018 15:24:03,401.46,395.26,403.98,394.06,0,412.47,269.47
Cboe VIX Futures Indexes,INDEXCBOE:VIXJAN,28/09/2018 15:14:54,15.7,15.85,15.9,15.66,0,18.1,10.35
Cboe VIX Futures Indexes,INDEXCBOE:VIXFEB,,,,,,,,
Cboe VIX Futures Indexes,INDEXCBOE:VIXMAR,,,,,,,,
Cboe VIX Futures Indexes,INDEXCBOE:VIXAPR,,,,,,,,
Cboe VIX Futures Indexes,INDEXCBOE:VIXMAY,,,,,,,,
Cboe VIX Futures Indexes,INDEXCBOE:VIXJUN,,,,,,,,
Cboe VIX Futures Indexes,INDEXCBOE:VIXJUL,17/07/2018 15:14:59,12.1,13.15,13.21,12,0,20.1,10.05
Cboe VIX Futures Indexes,INDEXCBOE:VIXAUG,,,,,,,,
Cboe VIX Futures Indexes,INDEXCBOE:VIXSEP,18/09/2018 15:14:59,12.75,12.96,13.35,12.75,0,19.73,10.38
Cboe VIX Futures Indexes,INDEXCBOE:VIXOCT,28/09/2018 15:14:54,13.95,14.25,14.36,13.95,0,19.97,10.15
Cboe VIX Futures Indexes,INDEXCBOE:VIXNOV,28/09/2018 15:14:54,14.91,15.11,15.2,14.88,0,19.75,10.7
Cboe VIX Futures Indexes,INDEXCBOE:VIXDEC,28/09/2018 15:14:54,15.2,15.38,15.45,15.15,0,19.43,9.6
FTSE 100,INDEXFTSE:UKX,28/09/2018 16:35:30,7510.2,7545.44,7548.36,7474.67,0,7903.5,6866.94
FTSE 250,INDEXFTSE:MCX,28/09/2018 16:35:30,20307.04,20374.21,20390.63,20281.28,0,21371.54,19091.06
FTSE All-Share Index,INDEXFTSE:ASX,28/09/2018 16:35:30,4127.91,4145.91,4147.75,4111.99,0,4336.77,3799.4
FTSE SmallCap Index,INDEXFTSE:SMX,28/09/2018 16:35:30,5821.99,5831.41,5853.79,5819.47,0,6056.28,5551.56
VIX,INDEXCBOE:VIX,28/09/2018 15:14:54,12.12,12.59,13.22,12.09,0,50.3,8.56
CBOE Energy Sector ETF Volatility Index,INDEXCBOE:VXXLE,28/09/2018 14:59:50,16.63,16.57,16.77,16.16,0,37.62,10.54
CBOE NASDAQ Volatil Idx,INDEXCBOE:VXN,28/09/2018 15:14:51,16.58,17.2,17.67,16.53,0,38.18,11.67
Cboe Gold ETF Volatility Index,INDEXCBOE:GVZ,28/09/2018 15:14:51,10.74,10.84,11.01,10.71,0,40.16,7.29
CBOE Silver ETF Volatility Index,INDEXCBOE:VXSLV,28/09/2018 14:59:50,19.18,19.61,19.8,18.87,0,21.96,15.66
CBOE Gold Miners ETF Volatility Index,INDEXCBOE:VXGDX,28/09/2018 14:59:50,26.56,26.09,27.12,25.7,0,58.87,10.06
CBOE/NYMEX WTI Volatility Index,INDEXCBOE:OIV,28/09/2018 13:29:57,26.67,26.38,26.72,26.23,0,32.46,17.36
CBOE Crude Oil Volatility Index,INDEXCBOE:OVX,28/09/2018 15:14:51,26.73,26.2,26.84,26.2,0,80.38,17.24
Cboe/CME FX British Pound Volatility Index,INDEXCBOE:BPVIX,28/09/2018 15:14:57,9.83,9.94,9.96,8.56,0,14.47,3.59
Cboe SKEW Index,INDEXCBOE:SKEW,28/09/2018 16:42:23,144.43,144.43,144.43,144.43,0,159.03,117.99
