Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
BMO BARCLAYS 1-3 GCB GBP UCITS ETF,LON:ZC1G,26/09/2018 16:30:00,98.41,,,,0,100.42,97.95
BMO BARCLAYS 3-7 GCB GBP UCITS ETF,LON:ZC3G,26/09/2018 16:30:00,99.71,,,,0,103.42,99.13
BMO BARCLAYS 7-10 GCB GBP UCITS ETF,LON:ZC7G,26/09/2018 16:30:00,99.7,,,,0,105.59,98.66
BMO MSCI EMERGING MARKETS UCITS ETF,LON:ZEMI,26/09/2018 16:30:00,27.05,,,,0,32.82,21.94
BMO BARCLAYS GHYB GBP UCITS ETF,LON:ZHYG,26/09/2018 16:30:00,101.86,,,,0,106.01,98.92
BMO MSCI EUR EX-UK IN GBP UCITS ETF,LON:ZIEG,26/09/2018 16:30:00,26.62,,,,0,28.52,25.39
BMO MSCI EM IN LED USD UCITS ETF,LON:ZIEM,26/09/2018 16:30:00,0,,,,0,23.2,20.48
BMO EU EX UK INCOME LEADERS UCITS ETF,LON:ZIEU,26/09/2018 16:30:00,0,,,,0,26.97,24.35
BMO MSCI EUR EX-UK IN UCITS ETF,LON:ZILE,26/09/2018 16:30:00,0,,,,0,24.59,21.28
BMO MSCI UK IN LED UCITS ETF,LON:ZILK,26/09/2018 16:30:00,26.63,26.6,26.63,26.6,1400,28.58,24.85
BMO MSCI USA IN LED UCITS ETF,LON:ZILS,26/09/2018 16:30:00,24.18,,,,0,24.54,21.99
BMO MSCI USA IN LED GBP UCITS ETF,LON:ZISG,26/09/2018 16:30:00,33.91,,,,0,33.91,29.71
BMO USA INCOME LEADERS UCITS ETF,LON:ZIUS,26/09/2018 16:30:00,0,,,,0,32.28,30.74
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEE,,,,,,,,
BMO ENHANCED INCOME EUR EQUITY UCITS ETF,LON:ZWEU,26/09/2018 16:30:00,21.87,21.87,21.87,21.87,700,23.4,21.1
BMO ENHANCED INCOME UK EQUITY UCITS ETF,LON:ZWUK,26/09/2018 16:30:00,25.12,25.12,25.12,25.12,530,26.18,23.74
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUS,26/09/2018 16:30:00,21.86,,,,0,22.01,17.99
BMO ENHANCED INCOME USA EQUITY UCITS ETF,LON:ZWUU,,,,,,,,
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCME,26/09/2018 16:30:00,8.61,,,,0,9.1,8.48
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMG,26/09/2018 16:30:00,10.5,,,,0,11.07,10.26
CBK CCBI RQFII MONEY MARKET UCITS ETF,LON:CCMR,26/09/2018 16:30:00,101.4,,,,0,103.76,100.66
ETFS G10 VS USD MULTI STRAT FX BASKET,LON:ENFX,26/09/2018 16:30:00,9.98,,,,0,9.98,9.61
ETFS BEAR USD VS COMDTY CCY BASKET SEC,LON:LCOM,26/09/2018 16:30:00,7.98,,,,0,8.41,7.8
ETFS BULL USD VS COMDTY CCY BASKET SEC,LON:SCOM,26/09/2018 16:30:00,11.68,11.68,11.68,11.68,1417,11.88,10.8
EM QUALITY INCOME UCITS USD ACC,LON:FEMI,26/09/2018 16:30:00,4.62,,,,0,5.63,4.62
EM QUALITY INCOME UCITS GBP ACC,LON:FEMQ,26/09/2018 16:30:00,3.64,,,,0,4.06,3.5
EUROPE QUALITY INCOME UCITS GBP ACC,LON:FEQD,26/09/2018 16:30:00,4.46,,,,0,4.57,4.18
EUROPE QUALITY INCOME UCITS GBP ACC HED,LON:FEQP,26/09/2018 16:30:00,5.05,,,,0,5.16,4.74
GLOBAL QUALITY INCOME UCITS ETF GBP INC,LON:FGQD,26/09/2018 16:30:00,451.2,,,,0,456.4,389.95
GLOBAL QUALITY INCOME UCITS ETF USD INC,LON:FGQI,26/09/2018 16:35:23,5.9,5.9,5.9,5.9,39559,6.08,5.38
GLOBAL QUALITY INCOME UCITS GBPACC HED,LON:FGQP,26/09/2018 16:30:00,5.37,5.37,5.37,5.37,203,5.4,4.86
US QUALITY INCOME UCITS ETF GBP ACC,LON:FUQA,26/09/2018 16:30:00,482.4,,,,0,486.85,395.5
US QUALITY INCOME UCITS ETF USD ACC,LON:FUSA,26/09/2018 16:35:07,6.34,6.33,6.34,6.33,280379,6.37,5.34
US QUALITY INCOME UCITS ETF USD INC,LON:FUSD,26/09/2018 16:30:00,6.16,,,,0,6.19,5.29
US QUALITY INCOME UCITS ETF GBP INC,LON:FUSI,26/09/2018 16:30:00,467.1,,,,0,472.75,388.8
US QUALITY INCOME UCITS GBPACC HED,LON:FUSP,26/09/2018 16:30:00,5.64,,,,0,5.64,5.03
FINEX RUSSIAN CORPORATE BONDS USD,LON:FXRU,26/09/2018 16:30:00,107.93,,,,0,115,105.53
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:BLOK,26/09/2018 16:30:00,1657.4,1657.6,1657.6,1657.4,304,1678,1419.6
FT DOW JONES INTERNET UCITS ETF,LON:FDN,26/09/2018 16:30:00,1500,1500,1500,1500,1200,1578.4,1440
FT DOW JONES INTERNET UCITS ETF,LON:FDNU,26/09/2018 16:30:00,19.68,,,,0,20.41,18.97
FT EMERGING MARKETS ALPHADEX UCITS ETF,LON:FEM,26/09/2018 16:30:00,2237,,,,0,2490.75,2155
FIRST TRUST EM ALPHADEX UCITS ETF,LON:FEMU,26/09/2018 16:30:00,29.29,29.3,29.3,29.29,992,35.17,27.19
FIRST TRUST EUROZONE ALPHADEX UCITSETF B,LON:FEUD,26/09/2018 16:30:00,3125,,,,0,3134.5,3029.5
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FEUZ,26/09/2018 16:30:00,2917.5,2922,2922,2908.5,677,3013,2710.5
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEX,26/09/2018 16:30:00,3672,3684,3684,3663,1831,3684,30.67
FIRSTTRUST US LGCAPCORE ALPHADEX UCITS,LON:FEXD,26/09/2018 16:30:00,3517,3517,3517,3517,475,3600,2989
FT US LARGE CAP CORE ALPHADEX UCITS ETF,LON:FEXU,26/09/2018 16:30:00,48.34,48.32,48.34,48.32,735,48.77,41.51
FIRST TRUST GLOBAL EQUITY INC UCITS ETF,LON:FGBL,26/09/2018 16:30:00,4024,,,,0,4034.5,3612
FIRSTTRUST JAPAN ALPHADEX UCITS,LON:FJP,26/09/2018 16:30:00,1925.5,,,,0,2044,1757.25
FIRST TRUST JAPAN ALPHADEX UCITS ETF,LON:FJPU,26/09/2018 16:30:00,25.07,,,,0,26.51,18
FT UNITED KINGDOM ALPHADEX UCITS ETF,LON:FKU,26/09/2018 16:30:00,2387,2390,2392,2387,9152,2573.5,2177
FIRSTTRUST UK ALPHADEX UCITS ETF CLASS B,LON:FKUD,26/09/2018 16:30:00,2152,,,,0,2305.25,1958.45
FIRSTTRUST US IPO INDEX UCITS,LON:FPX,26/09/2018 16:30:00,2093.5,2095.5,2095.5,2093.5,1009,2170,1719
FIRST TRUST EUROZONE ALPHADEX UCITS ETF,LON:FTEU,26/09/2018 16:30:00,38.33,38.5,38.5,38.33,129086,42.13,36.08
FIRSTTRUSTFACTORFX UCITS CLASSA,LON:FTFX,26/09/2018 16:30:00,19.75,,,,0,20.5,19.45
FIRSTTRUSTFACTORFX UCITS CLASSB,LON:FXGB,26/09/2018 16:30:00,1589,,,,0,1639.5,1579.5
FIRSTTRUSTUSSMALLCAPCOREALPHADEXUCITS,LON:FYX,26/09/2018 16:30:00,23.67,,,,0,26.51,21.58
FIRSTTRUST GLOBALEQUITY INCOME UCITS ETF,LON:GINC,26/09/2018 16:30:00,3629,3624,3630,3621,6592,3749,3424
FIRST TRUST INNOVATIVE TECH UCITS ETF,LON:LEGR,26/09/2018 16:30:00,21.81,,,,0,21.82,20.03
FIRST TRUST US EQUITY INCOME UCITS ETF,LON:UINC,26/09/2018 16:30:00,1916.5,1916.5,1916.5,1916.5,723,2002,1631.5
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FLES,26/09/2018 16:30:00,25.08,,,,0,25.05,24.98
FRK LIB USD IG CORP BOND UCITS ETF,LON:FLUC,26/09/2018 16:30:00,0,,,,0,25.09,25
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FLXD,26/09/2018 16:30:00,22.2,,,,0,23.11,20.5
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FLXE,26/09/2018 16:30:00,18.23,,,,0,19.84,18.1
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FLXG,26/09/2018 16:30:00,20.32,,,,0,21.52,18.64
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FLXU,26/09/2018 16:30:00,23.51,,,,0,23.84,19.23
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FLXX,26/09/2018 16:30:00,18.82,,,,0,19.45,18.68
FRK LIBERTYQ EMERGING MARKETS UCITS ETF,LON:FREM,26/09/2018 16:30:00,24.39,24.39,24.39,24.39,411,25.28,23.49
FRK LIBERTYQ GLOBAL DIVIDEND UCITS ETF,LON:FRGD,26/09/2018 16:30:00,26.82,,,,0,27.61,24.35
FRK LIBERTYQ GLOBAL EQUITY SRI UCITS ETF,LON:FRGE,26/09/2018 16:30:00,0,,,,0,28.83,25.39
FRK LIB USD IG CORP BOND UCITS ETF,LON:FRUC,26/09/2018 16:30:00,0,,,,0,19.15,19.02
FRK LIBERTYQ U.S. EQUITY UCITS ETF,LON:FRUE,26/09/2018 16:30:00,30.76,,,,0,30.92,25.79
FRK LIBERTYQ EUROPEAN DIVIDEND UCITS ETF,LON:FRXD,26/09/2018 16:30:00,24.91,,,,0,25.74,23.38
FRK LIB EURO SHORT MATURITY UCITS ETF,LON:FRXE,26/09/2018 16:30:00,0,,,,0,22.16,22.07
FTSE CHINA ONSHORE BANK BOND 1-10 YR EUR,LON:RMB1,26/09/2018 16:30:00,14.85,,,,0,14.85,13.41
FTSE CHINA ONSHORE BANK BOND 1-10 YR USD,LON:RMB2,26/09/2018 16:30:00,16.43,,,,0,17.39,16.2
SCI BETA HFE EUROPE EQUITY 6F EW,LON:EHEF,26/09/2018 16:30:00,103.26,,,,0,105.26,95.67
SCIBETA HFE EM EQUITY 6F EW,LON:EMHF,26/09/2018 16:30:00,95.88,,,,0,104.39,94.66
MS GLOBAL EQUITY FACTORS UCITS ETF USD,LON:GEF,26/09/2018 16:30:00,136.27,,,,0,141.2,125.43
SCIBETA HFE JAPAN EQUITY 6F,LON:JHEF,26/09/2018 16:30:00,97.9,,,,0,105.2,95.91
SCIBETA HFE PACIFIC EX-JAP EQUITY,LON:PHEF,26/09/2018 16:30:00,95.36,,,,0,104.51,95.36
MS US EQUITY FACTORS UCITS ETF,LON:USEF,26/09/2018 16:30:00,135.92,136.07,136.07,135.87,1125,137.32,118.75
SCIBETA HFE US EQUITY 6F EW,LON:USHF,26/09/2018 16:30:00,109.44,109.44,109.44,109.44,62,111.17,94.41
GF INTERNATIONAL-FTSE CHINA A UCITS ETF,LON:PRCE,26/09/2018 16:30:00,51.31,,,,0,70.69,50.37
HSBC EURO STOXX 50 UCITS ETF,LON:H50E,26/09/2018 16:30:00,3169.5,3169.5,3169.5,3169.5,241,3412,2963
HSBC MSCI BRAZIL UCITS ETF $,LON:HBRL,26/09/2018 16:30:00,1208.5,,,,0,1674.5,1163
HSBC MSCI CANADA UCITS ETF $,LON:HCAD,26/09/2018 16:30:00,17.32,,,,0,18.47,16.31
HSBC MSCI CANADA UCITS ETF,LON:HCAN,26/09/2018 16:30:00,1318.5,,,,0,1519,1154.5
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS £,LON:HEWA,26/09/2018 16:30:00,13.3,13.3,13.3,13.3,4,15.92,12.43
HSBC ECONOMIC SCALE WORLDWIDE EQ UCITS $,LON:HEWD,26/09/2018 16:30:00,17.18,,,,0,19.95,16.66
HSBC MSCI INDONESIA UCITS ETF $,LON:HIDD,26/09/2018 16:30:00,72.71,72.73,72.73,72.71,97,97.52,69.65
HSBC MSCI INDONESIA UCITS ETF,LON:HIDR,26/09/2018 16:30:00,5550,5550,5550,5550,36,6944,5424
HSBC MSCI KOREA UCITS ETF $,LON:HKOD,26/09/2018 16:30:00,49.21,,,,0,59.12,47.68
HSBC MSCI KOREA UCITS ETF,LON:HKOR,26/09/2018 16:30:00,3844,,,,0,4278.55,3700
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF $,LON:HMAD,26/09/2018 16:30:00,45.5,,,,0,52.85,43.26
HSBC MSCI AC FAR EAST EXJAPAN UCITSETF £,LON:HMAF,26/09/2018 16:30:00,34.42,,,,0,37.99,33.17
HSBC MSCI BRAZIL UCITS ETF,LON:HMBR,26/09/2018 16:30:00,16,,,,0,21.77,15.49
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCA,26/09/2018 16:30:00,0,,,,0,8.91,6.15
HSBC MSCI CHINA UCITS ETF,LON:HMCD,26/09/2018 16:30:00,8.02,8.03,8.03,8.02,3054,10.2,7.53
HSBC MSCI CHINA UCITS ETF $,LON:HMCH,26/09/2018 16:30:00,613.25,613.75,614.5,613.25,204,721.13,571
HSBC MSCI CHINA A INCLUSION UCITS ETF,LON:HMCT,26/09/2018 16:30:00,0,,,,0,6.78,6.77
HSBC FTSE 250 UCITS ETF,LON:HMCX,26/09/2018 16:30:00,1959.4,1959.4,1959.4,1959.4,81,2017.5,1837.4
HSBC MSCI MEXICO CAPPED UCITS ETF $,LON:HMED,26/09/2018 16:30:00,38.54,,,,0,41.08,32.58
HSBC MSCI EMERGING MARKETS UCITS ETF,LON:HMEF,26/09/2018 16:30:00,814.5,810.25,814.5,810.25,2506,910.75,776.5
HSBC MSCI EMERGING MARKETS UCITS ETF $,LON:HMEM,26/09/2018 16:30:00,10.62,,,,0,12.89,10.22
HSBC MSCI EUROPE UCITS ETF,LON:HMEU,26/09/2018 16:30:00,1169.37,1172.8,1172.8,1169.37,884,1218.2,1084.5
HSBC MSCI MEXICO CAPPED UCITS ETF,LON:HMEX,26/09/2018 16:30:00,2863,,,,0,3108,2438
HSBC MSCI EM FAR EAST UCITS ETF $,LON:HMFD,26/09/2018 16:30:00,44.86,,,,0,55.16,44.08
HSBC MSCI EM FAR EAST UCITS ETF,LON:HMFE,26/09/2018 16:30:00,3537,3537,3537,3537,50,3911.5,3374
HSBC MSCI JAPAN UCITS ETF $,LON:HMJD,26/09/2018 16:30:00,34.87,,,,0,37.67,31.87
HSBC MSCI JAPAN UCITS ETF,LON:HMJP,26/09/2018 16:30:00,2648,2651.36,2656,2648,668,2710,2370
HSBC MSCI EM LATIN AMERICA UCITS ETF,LON:HMLA,26/09/2018 16:30:00,1937.78,,,,0,22.94,17.98
HSBC MSCI EM LATIN AMERICA UCITS ETF $,LON:HMLD,26/09/2018 16:30:00,24.67,,,,0,32.29,23.81
HSBC MSCI USA UCITS ETF $,LON:HMUD,26/09/2018 16:30:00,27.98,,,,0,28.02,23.86
HSBC MSCI USA UCITS ETF,LON:HMUS,26/09/2018 16:30:00,2120.5,2120.5,2120.5,2120.5,471,2162,1748.5
HSBC MSCI WORLD UCITS ETF $,LON:HMWD,26/09/2018 16:30:00,21.94,21.95,21.96,21.94,8325,22.32,19.72
HSBC MSCI WORLD UCITS ETF,LON:HMWO,26/09/2018 16:30:00,1667,1667.34,1669.5,1665,41606,1694.22,1430
HSBC MSCI PACIFIC EX JAPAN UCITS ETF,LON:HMXD,26/09/2018 16:30:00,13.47,,,,0,15,13
HSBC MSCI PACIFIC EX JAPAN UCITS ETF $,LON:HMXJ,26/09/2018 16:30:00,1023,,,,0,1085,958
HSBC MSCI MALAYSIA UCITS ETF $,LON:HMYD,26/09/2018 16:30:00,37.59,,,,0,42.38,35.79
HSBC MSCI MALAYSIA UCITS ETF,LON:HMYR,26/09/2018 16:30:00,2910,,,,0,3011,2688
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF $,LON:HPRD,26/09/2018 16:30:00,23.23,,,,0,23.84,21.69
HSBC FTSE EPRA/NAREIT DEV. UCITS ETF,LON:HPRO,26/09/2018 16:30:00,1766,,,,0,1853.5,1543.75
HSBC MSCI RUSSIA CAPPED UCITS ETF,LON:HRUB,26/09/2018 16:30:00,795.5,801.59,801.59,795.5,710,850.75,652.5
HSBC MSCI RUSSIA CAPPED UCITS ETF $,LON:HRUD,26/09/2018 16:30:00,10.41,10.5,10.5,10.41,1490,11.9,9.21
HSBC S&P 500 UCITS ETF $,LON:HSPD,26/09/2018 16:30:00,29.34,29.34,29.34,29.32,43102,29.54,25.04
HSBC S&P 500 UCITS ETF,LON:HSPX,26/09/2018 16:35:22,2228.09,2226.73,2232.59,2224.01,121330,2302.71,1830.34
HSBC MSCI TURKEY UCITS ETF $,LON:HTRD,26/09/2018 16:30:00,2.18,2.18,2.18,2.18,7784,4.44,1.74
HSBC MSCI TURKEY UCITS ETF,LON:HTRY,26/09/2018 16:30:00,165.4,165.3,165.4,165.3,11784,317.99,131.75
HSBC MSCI TAIWAN UCITS ETF $,LON:HTWD,26/09/2018 16:30:00,38.84,,,,0,41.86,36.32
HSBC MSCI TAIWAN UCITS ETF,LON:HTWN,26/09/2018 16:30:00,2918,,,,0,3018,2653.5
HSBC FTSE 100 UCITS ETF,LON:HUKX,26/09/2018 16:30:00,7518,7506.35,7523,7498,16993,7802,6855.52
HSBC MULTI FACTOR WORLDWIDE EQ UCITS £,LON:HWWA,26/09/2018 16:30:00,15.11,,,,0,15.26,13.42
HSBC MULTI FACTOR WORLDWIDE EQ UCITS $,LON:HWWD,26/09/2018 16:30:00,19.56,,,,0,20.79,18.38
HSBC MSCI SOUTH AFRICA UCITS ETF $,LON:HZAD,26/09/2018 16:30:00,47.28,,,,0,66.01,42.79
HSBC MSCI SOUTH AFRICA UCITS ETF,LON:HZAR,26/09/2018 16:30:00,3576,3576,3576,3576,557,4632,3357
ICBCCS WISDOMTREE S&P CH 500 B USD(CNY),LON:CHIC,26/09/2018 16:30:00,87.15,,,,0,102.1,83.43
ICBCCS WISDOMTREE S&P CH 500 ETF B USD,LON:CHIN,26/09/2018 16:30:00,11.44,,,,0,16.15,11.44
ICBCCS WISDOMTREE S&P CH 500 B USD(GBP),LON:CHIP,26/09/2018 16:30:00,998.25,,,,0,1140.25,940.13
INVESCO GLOBAL BUYBACK ACHIEVE UCITS ETF,LON:BUYB,26/09/2018 16:30:00,34.44,,,,0,37.35,32.86
INVESCO FTSE EM HDLV UCITS ETF,LON:EMHD,26/09/2018 16:30:00,30,,,,0,35.32,29.39
INVESCO EQQQ NASDAQ 100 UCITS ETF £ HDG,LON:EQGB,26/09/2018 16:30:00,15408.84,15396,15409.87,15374,4278,15570,12304
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQQ,26/09/2018 16:35:20,14153,14132,14158,14106,3286,14158,106.74
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQU,26/09/2018 16:30:00,185.82,186.06,186.06,185.82,123,188.19,143.85
INVESCO EURO STOXX HIGH DIV LOW VOL ETF,LON:EUHD,26/09/2018 16:30:00,2481.5,,,,0,2568,2335.75
INVESCO US HY FALL ANGEL UCITS ETF £ HDG,LON:FAGB,26/09/2018 16:30:00,2498.5,,,,0,2552,2424.5
